"features"	"LV1"	"LV2"
10089	-0.00219893918284937	-0.00227334020022501
1009	-0.00390941985431335	-0.00403280285307592
10090	-0.00475024897160291	0.0116720509587999
10091	-0.00298063183147221	0.000773046447721021
10092	-0.0018741700515188	-0.00237284881026771
10093	-0.00304004252685425	-0.00881647093921141
10094	-0.00304004252685425	-0.00881647093921141
10095	-0.00261081550395292	-0.00605786963193023
10096	-0.00287076615462862	0.0115500057326251
10097	-0.00404887051402367	0.00588753028039712
10098	-0.00411351661434319	0.0107244782914079
10099	-0.00411351661434319	0.0107244782914079
101	-0.00229338701005285	-0.00318690197150112
1010	-0.0323161432544033	-0.0298306316217367
10100	-0.00236769472951731	-0.00442404902272165
10101	-0.00261320469130532	0.0018990150714236
10102	-0.00170039488811193	0.00526979811857916
10103	-0.00170039488811193	0.00526979811857916
10104	-0.00170039488811193	0.00526979811857916
10105	-0.00170039488811193	0.00526979811857916
10106	-0.00170039488811193	0.00526979811857916
10107	-0.00170039488811193	0.00526979811857916
10108	-0.00297607344401142	0.00371266715591594
10109	-0.0037741910762071	0.0107307907281563
1011	-0.00206098234841419	-0.00141413693071085
10110	-0.00189399167169628	0.0027464211674163
10111	-0.00183595801968405	0.00317733761043949
10112	-0.00160907744844122	0.00128132742448406
10113	-0.00287076615462862	0.0115500057326251
10114	-0.00287076615462862	0.0115500057326251
10115	-0.00586034152894291	0.0145895220817965
10116	-0.0026876319733776	0.00311413397099633
10117	-0.00333376165484321	0.00377275323969779
10118	-0.00338277077776817	0.00389471889210039
10119	-0.00337034166355306	0.00386378740560239
1012	-0.00287076615462862	0.0115500057326251
10120	-0.00327713248151318	0.00363182408900085
10121	-0.00355666944825906	0.00432748862011285
10122	-0.00342369523257992	0.00460191561006637
10123	-0.00481387131459798	0.00781478359410726
10124	-0.0022275572868977	0.00439001294220953
10125	-0.00170039488811193	0.00526979811857916
10126	-0.00297607344401142	0.00371266715591594
10127	-0.0037741910762071	0.0107307907281563
10128	-0.0037741910762071	0.0107307907281563
10129	-0.00677360771489992	0.0149541190179618
1013	-0.0289030614457401	-0.0263119561981658
10130	-0.00287076615462862	0.0115500057326251
10131	-0.00287076615462862	0.0115500057326251
10132	-0.00287076615462862	0.0115500057326251
10133	-0.00846390193253554	0.0114105995056046
10134	-0.0056964281584458	0.0144097151854267
10135	-0.00158076318945979	-0.000861420793670784
10136	-0.00158076318945979	-0.000861420793670784
10137	-0.00577457000436504	0.00921578036750352
10138	-0.0142526944435416	-0.0103435935352823
10139	-0.00329439373978138	0.00149316050881095
1014	-0.00219893918284937	-0.00227334020022501
10140	-0.00554279690153958	0.0146415557608141
10141	-0.00297607344401142	0.00371266715591594
10142	-0.0037741910762071	0.0107307907281563
10143	-0.0037741910762071	0.0107307907281563
10144	-0.0037741910762071	0.0107307907281563
10145	-0.00261081550395292	-0.00605786963193023
10146	-0.00287076615462862	0.0115500057326251
10147	-0.00592741904263909	0.00950399738086179
10148	-0.00287076615462862	0.0115500057326251
10149	-0.00287076615462862	0.0115500057326251
1015	-0.00247778005573257	-0.00547690782503366
10150	-0.00287076615462862	0.0115500057326251
10151	-0.00287076615462862	0.0115500057326251
10152	-0.00411351661434319	0.0107244782914079
10153	-0.00411351661434319	0.0107244782914079
10154	-0.00411351661434319	0.0107244782914079
10155	-0.00411351661434319	0.0107244782914079
10156	-0.00411351661434319	0.0107244782914079
10157	-0.00411351661434319	0.0107244782914079
10158	-0.00755589284046459	0.0138241994168801
10159	-0.00219893918284937	-0.00227334020022501
1016	-0.00203256120887389	-0.0014906096778787
10160	-0.00219893918284937	-0.00227334020022501
10161	-0.00219893918284937	-0.00227334020022501
10162	-0.00219893918284937	-0.00227334020022501
10163	-0.00245527072434045	0.00778103443964696
10164	-0.00245527072434045	0.00778103443964696
10165	-0.00245527072434045	0.00778103443964696
10166	-0.00304004252685425	-0.00881647093921141
10167	-0.00261081550395292	-0.00605786963193023
10168	-0.00261081550395292	-0.00605786963193023
10169	-0.00261081550395292	-0.00605786963193023
1017	-0.00203256120887389	-0.0014906096778787
10170	-0.00287076615462862	0.0115500057326251
10171	-0.00612784667065557	-0.0112594888233909
10172	-0.00422477247024154	0.0115594272067563
10173	-0.00245527072434045	0.00778103443964696
10174	-0.00545718138985303	-0.014424953075214
10175	-0.00245527072434045	0.00778103443964696
10176	-0.00678012303905828	0.0143409804133739
10177	-0.00170039488811193	0.00526979811857916
10178	-0.0037741910762071	0.0107307907281563
10179	-0.00535840896385833	-0.0140262048371255
1018	-0.00516565017849086	-0.0075799935091546
10180	-0.00261081550395292	-0.00605786963193023
10181	-0.00261081550395292	-0.00605786963193023
10182	-0.00287076615462862	0.0115500057326251
10183	-0.00628926612172901	0.0150224943472635
10184	-0.00294769401133779	0.000126991277596097
10185	-0.00264692391234172	0.00314221665080291
10186	-0.00486074548832651	0.0174590248496036
10187	-0.00236769472951731	-0.00442404902272165
10188	-0.00236769472951731	-0.00442404902272165
10189	-0.00236769472951731	-0.00442404902272165
1019	-0.00220066298742015	-0.00351495018395179
10190	-0.00236769472951731	-0.00442404902272165
10191	-0.00428868307557079	0.0116769612630808
10192	-0.00436390983069305	0.0109659446815522
10193	-0.00626705027215611	-0.00702584665934585
10194	-0.00307372266060662	-0.00531793671180483
10195	-0.0048986990616678	0.00443112551223875
10196	-0.00170039488811193	0.00526979811857916
10197	-0.00170039488811193	0.00526979811857916
10198	-0.00170039488811193	0.00526979811857916
10199	-0.00170039488811193	0.00526979811857916
102	-0.00983761253635004	-0.00253013401212692
1020	-0.00207852430787835	0.00200442235922757
10200	-0.00593149685111744	0.0146922622310341
10201	-0.00745708084346217	0.0120405549494032
10202	-0.00430458329568409	0.00645949402321525
10203	-0.00304004252685425	-0.00881647093921141
10204	-0.00304004252685425	-0.00881647093921141
10205	-0.00304004252685425	-0.00881647093921141
10206	-0.00304004252685425	-0.00881647093921141
10207	-0.00304004252685425	-0.00881647093921141
10208	-0.00304004252685425	-0.00881647093921141
10209	-0.00304004252685425	-0.00881647093921141
1021	-0.00362368594031279	-0.00443542914884093
10210	-0.00261081550395292	-0.00605786963193023
10211	-0.00261081550395292	-0.00605786963193023
10212	-0.00261081550395292	-0.00605786963193023
10213	-0.00261081550395292	-0.00605786963193023
10214	-0.00261081550395292	-0.00605786963193023
10215	-0.00261081550395292	-0.00605786963193023
10216	-0.00244954712838603	0.00250006758795305
10217	-0.00411351661434319	0.0107244782914079
10218	-0.0059601248307174	0.0133742559811347
10219	-0.00745174996749826	0.0177060448203702
1022	-0.0018741700515188	-0.00237284881026771
10220	-0.00342918631269748	0.0116994067565561
10221	-0.00491661488354077	0.0176838052044795
10222	-0.00337727127520576	0.0131551785341405
10223	-0.00380919172576638	0.00691349406660167
10224	-0.00236769472951731	-0.00442404902272165
10225	-0.00236769472951731	-0.00442404902272165
10226	-0.00236769472951731	-0.00442404902272165
10227	-0.00245527072434045	0.00778103443964696
10228	-0.00644366467857737	0.0157451204346611
10229	-0.0152690232227677	0.0274635006607205
1023	-0.0018741700515188	-0.00237284881026771
10230	-0.00170039488811193	0.00526979811857916
10231	-0.00170039488811193	0.00526979811857916
10232	-0.00170039488811193	0.00526979811857916
10233	-0.00488252721122905	0.0175466596518968
10234	-0.00312015558664652	0.0104560778104868
10235	-0.00331056266813013	0.0129437713097026
10236	-0.00459725826832984	0.0102493436342475
10237	-0.00304004252685425	-0.00881647093921141
10238	-0.00304004252685425	-0.00881647093921141
10239	-0.00173561914470939	-0.00183000118493567
1024	-0.00565925185457985	-0.00855299399461134
10240	-0.00250795108834091	0.00799298430718353
10241	-0.0064482191240653	0.015472483095992
10242	-0.00236769472951731	-0.00442404902272165
10243	-0.00236769472951731	-0.00442404902272165
10244	-0.00236769472951731	-0.00442404902272165
10245	-0.00236769472951731	-0.00442404902272165
10246	-0.00236769472951731	-0.00442404902272165
10247	-0.00297802544479992	0.0047029144004798
10248	-0.0223703812346805	0.0316868587229569
10249	-0.00958542716730403	-0.0110977141294166
1025	-0.00293595271117382	-0.00244901323884271
10250	-0.00267454009492672	0.00506495349428311
10251	-0.00165579840720727	-0.00259762406641165
10252	-0.00523302559087585	0.0190362767359004
10253	-0.00457560744463732	0.0169528432528147
10254	-0.00527804912803007	0.0191789614874102
10255	-0.0157055727708059	0.0281598599953422
10256	-0.0032566481730266	0.00483437140222684
10257	-0.00287076615462862	0.0115500057326251
10258	-0.0102200330482395	0.0201124979261225
10259	-0.00286373335941177	-0.00418647790556234
1026	-0.00747913261088535	-0.012670008092758
10260	-0.00523390240792215	0.00898939529606414
10261	-0.00411351661434319	0.0107244782914079
10263	-0.00161454011634999	-0.000606130297913547
10264	-0.00430323452147783	0.000473667485160547
