CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
10032	11081	1	0.9365	0.000
8282	10032	1	0.9309	0.000
8282	11081	1	0.9229	0.000
12761	13133	2	0.7774	-14.013
2542	2794	3	0.8449	-14.016
2758	2794	3	0.8713	-14.016
2794	3052	3	0.8603	-14.016
2496	2542	3	0.9312	-14.016
2496	2758	3	0.8153	-14.016
10980	13470	4	0.8527	-98.086
12793	13470	4	0.8043	-28.028
13092	13470	4	0.8334	-2.012
13110	13470	4	0.837	-1.993
13111	13470	4	0.8211	-2.014
13377	13470	4	0.801	-26.014
13465	13470	4	0.8745	0.023
13470	13696	4	0.8093	-26.017
13470	13959	4	0.862	-2.038
13290	13839	4	0.8263	162.053
13889	13957	4	0.8385	-26.016
13889	13959	4	0.8466	-26.038
13889	14032	4	0.8512	-52.031
13889	14337	4	0.9124	162.053
13889	14419	4	0.8461	-28.032
13889	14436	4	0.8742	-2.037
13889	14449	4	0.8684	-2.016
12787	13889	4	0.8431	-4.024
12793	13889	4	0.8264	-4.029
13377	13889	4	0.8717	-2.015
13465	13889	4	0.8067	24.022
13683	13936	4	0.8211	23.999
13839	13936	4	0.823	-26.015
13936	14138	4	0.8401	-52.030
13936	14337	4	0.9032	-2.014
13936	14368	4	0.8298	-28.047
13936	14379	4	0.8712	-28.030
13377	13936	4	0.8817	162.052
13462	13936	4	0.8508	-2.017
10998	14449	4	0.8271	-98.090
13959	14449	4	0.8254	24.022
14419	14449	4	0.806	26.016
14436	14449	4	0.8607	0.022
13377	14449	4	0.8346	-4.031
12787	13092	4	0.8216	-26.012
13092	13110	4	0.8251	-0.018
13092	13111	4	0.8032	0.002
13092	13377	4	0.8205	24.003
13092	13465	4	0.8434	-2.035
13092	13683	4	0.8861	162.056
13092	13696	4	0.8235	-28.028
10998	14436	4	0.8388	-98.112
13377	14436	4	0.8203	-4.052
13199	13678	4	0.8283	-28.048
13199	13683	4	0.8364	-28.030
13199	14138	4	0.8598	-56.062
11302	11306	4	0.8334	0.007
11302	12251	4	0.8196	162.059
12793	13110	4	0.8248	-26.035
13110	13111	4	0.8442	0.021
13110	13465	4	0.8381	-2.016
13110	13678	4	0.8179	162.057
13110	13683	4	0.8354	162.075
13110	13696	4	0.8079	-28.010
13678	13683	4	0.8445	0.018
13678	13976	4	0.8016	-1.997
13678	14103	4	0.8437	-1.998
13678	14138	4	0.8401	-28.013
13111	13678	4	0.8443	162.036
13957	14032	4	0.8055	-26.016
13957	14368	4	0.8347	162.036
13957	14379	4	0.8098	162.053
13465	13957	4	0.8034	-1.993
12270	13683	4	0.8053	34.012
13970	13974	4	0.8125	-0.004
13970	13976	4	0.8589	0.017
14138	14337	4	0.8036	50.016
14337	14368	4	0.8389	-26.033
14337	14379	4	0.8691	-26.016
13959	14428	4	0.8119	-2.013
14032	14428	4	0.8126	23.980
14419	14428	4	0.8247	-0.019
13683	14097	4	0.8268	-2.033
14097	14527	4	0.8331	-1.999
10565	14461	4	0.8194	-196.246
10980	14461	4	0.8169	-196.246
13974	14461	4	0.8133	-260.193
13976	14461	4	0.8191	-260.213
14461	14481	4	0.8766	-0.030
11306	12251	4	0.8188	162.052
12251	12286	4	0.8228	0.002
12251	13683	4	0.8139	34.008
13465	13481	4	0.827	-28.008
10980	14103	4	0.8066	63.966
13976	14103	4	0.8107	-0.001
14103	14379	4	0.8045	-2.015
14103	14527	4	0.8448	-2.016
12787	13462	4	0.8551	162.060
12793	13462	4	0.8238	162.056
13462	13683	4	0.8409	-26.016
13462	14138	4	0.8664	-54.047
13462	14368	4	0.804	-30.064
13462	14379	4	0.8252	-30.047
13959	14032	4	0.8442	-25.994
13959	14379	4	0.8207	162.075
13377	13959	4	0.8462	-28.053
13465	13959	4	0.8062	-2.015
13683	13976	4	0.815	-2.015
13683	14138	4	0.8214	-28.031
13111	13683	4	0.839	162.054
12787	12793	4	0.8333	0.004
12787	13111	4	0.8119	-26.010
12787	13377	4	0.9252	-2.009
12787	13696	4	0.8505	-54.040
12787	14032	4	0.8842	-56.056
12793	13377	4	0.8323	-2.013
13111	13377	4	0.8087	24.001
13377	13465	4	0.8133	-26.037
13377	13696	4	0.8505	-52.031
13377	14032	4	0.883	-54.046
13377	14419	4	0.8046	-30.047
13976	14527	4	0.8102	-2.016
14379	14527	4	0.8116	-0.000
10565	13974	4	0.8415	63.946
10980	13974	4	0.8629	63.946
13974	13976	4	0.8982	0.021
13974	14138	4	0.8511	-25.995
13974	14379	4	0.8047	-1.995
13465	13974	4	0.8162	162.055
13696	14138	4	0.8394	162.053
13976	14138	4	0.8506	-26.016
14138	14379	4	0.817	24.000
14368	14379	4	0.866	0.017
13696	14032	4	0.8546	-2.015
12793	13696	4	0.8265	-54.045
13111	13696	4	0.8594	-28.030
13465	13696	4	0.8333	-25.994
12997	13465	4	0.8047	162.039
12793	13111	4	0.8097	-26.014
12793	14032	4	0.8633	-56.060
10980	13465	4	0.8419	-98.109
13111	13465	4	0.8391	-2.037
13465	13976	4	0.8162	162.076
10565	13976	4	0.8476	63.967
10980	13976	4	0.8656	63.967
10565	10980	4	0.8832	0.000
14032	14419	4	0.8451	24.000
4056	4230	5	0.7347	-7.008
3615	3764	5	0.9076	-0.000
3764	3871	5	0.7747	-7.008
3764	4230	5	0.7337	0.990
3615	4230	5	0.7192	0.990
3615	3871	5	0.7952	-7.008
1565	1775	6	0.9679	0.000
1565	1965	6	0.9664	0.000
1565	2062	6	0.9836	0.000
1565	2202	6	0.9655	-0.000
1775	2833	6	0.9765	0.000
1965	2833	6	0.9878	0.000
2202	2833	6	0.9882	0.000
1775	2202	6	0.9747	-0.000
1965	2202	6	0.9907	-0.000
1775	2062	6	0.9682	0.000
1775	1965	6	0.9773	-0.000
11830	11847	7	0.887	-0.011
6961	7367	10	0.8067	204.063
7085	7367	10	0.8579	13.979
7367	7574	10	0.8406	-27.995
7367	8203	10	0.8638	-42.011
7367	8567	10	0.8166	-28.032
7367	9813	10	0.8867	-56.063
7367	10706	10	0.8547	-98.074
8321	8889	10	0.8172	253.078
8875	8889	10	0.8088	221.091
8889	9401	10	0.8481	-281.110
8889	9748	10	0.9434	-0.001
8889	9883	10	0.8292	-223.107
8889	10420	10	0.9413	-28.029
8889	10423	10	0.9395	-28.032
8889	10949	10	0.9448	-0.001
8889	10990	10	0.8348	-309.141
8889	11282	10	0.9242	-28.032
8889	12211	10	0.9496	-28.032
14274	14490	10	0.8132	-42.010
14374	14490	10	0.8569	-42.010
8256	14490	10	0.9373	-196.216
13785	14374	10	0.8278	-28.031
13908	14374	10	0.8541	-28.032
13076	14374	10	0.8315	-56.059
7708	14374	10	0.8292	-196.217
13076	13170	10	0.8107	0.002
13170	13785	10	0.8837	-28.030
13170	13908	10	0.9026	-28.029
7708	13170	10	0.8051	-140.155
5638	7368	10	0.8933	-56.063
11300	11301	10	0.9363	-17.026
11300	12214	10	0.8999	-42.011
10950	12213	10	0.8304	-106.065
10951	12213	10	0.9456	-28.033
12212	12213	10	0.8881	-78.034
12213	12214	10	0.8508	-18.010
8524	12861	10	0.805	-238.192
11658	12861	10	0.8008	-168.114
12343	12861	10	0.827	-42.010
12796	12861	10	0.9407	-26.016
12861	13439	10	0.8759	-72.055
12861	13524	10	0.9549	-2.012
12861	13544	10	0.9414	-28.029
12861	13552	10	0.8698	-74.071
12861	13832	10	0.8757	-16.066
12861	14092	10	0.9428	-30.044
12861	14291	10	0.8474	-44.060
12861	14502	10	0.879	-58.075
12861	14555	10	0.9302	-58.076
12324	13238	10	0.8334	-28.030
13238	13631	10	0.8341	-42.009
13238	14055	10	0.8343	-28.030
13238	14159	10	0.8373	120.044
5640	6971	10	0.8187	16.031
6084	6971	10	0.853	-56.026
6517	6971	10	0.8346	-42.010
6561	6971	10	0.9344	-14.016
6915	6971	10	0.8124	-27.995
6961	6971	10	0.8214	27.995
6971	7391	10	0.8992	-14.016
6971	8527	10	0.9308	-42.047
6971	9813	10	0.8193	120.005
9401	12211	10	0.8661	253.078
9748	12211	10	0.965	-28.031
9883	12211	10	0.8249	195.075
8321	12211	10	0.835	225.046
8875	12211	10	0.8156	193.059
10420	12211	10	0.961	-0.003
10423	12211	10	0.9619	-0.000
10949	12211	10	0.9619	-28.031
10990	12211	10	0.8489	281.109
11282	12211	10	0.9453	-0.000
9467	10424	10	0.849	204.056
8881	10424	10	0.9312	-28.032
8947	10424	10	0.9012	162.046
10415	10424	10	0.9343	-0.004
10424	11431	10	0.862	-42.011
10424	11868	10	0.9018	-28.033
7876	10424	10	0.8115	178.045
12813	13019	10	0.8109	-42.011
12813	13134	10	0.8733	-42.009
12813	13644	10	0.8301	-28.027
13524	13544	10	0.9079	-26.017
13524	13552	10	0.8414	-72.059
13524	13729	10	0.837	-42.010
13524	13832	10	0.8674	-14.054
13524	14092	10	0.9242	-28.032
13524	14291	10	0.8419	-42.048
13524	14502	10	0.8717	-56.063
13524	14555	10	0.915	-56.064
12796	13524	10	0.9241	-28.027
13019	13524	10	0.8037	-42.006
13134	13524	10	0.8358	-42.008
13439	13524	10	0.8846	70.044
7085	7574	10	0.9307	-14.016
7574	8203	10	0.9386	-14.016
7574	8524	10	0.9176	-42.011
7574	9245	10	0.9311	-42.047
7574	9813	10	0.8124	-28.068
7574	10706	10	0.9061	-70.078
9401	10990	10	0.9304	-28.031
9748	10990	10	0.855	-309.141
9998	10990	10	0.805	-42.010
10356	10990	10	0.8255	13.979
8321	10990	10	0.9388	-56.063
8524	10990	10	0.8214	-28.068
10420	10990	10	0.85	-281.112
10423	10990	10	0.8442	-281.109
10949	10990	10	0.8462	-309.141
10990	11282	10	0.8265	281.109
10990	11658	10	0.8415	-42.010
7690	10990	10	0.8417	148.000
7964	10990	10	0.8046	-42.083
8524	12796	10	0.8127	-212.176
11658	12796	10	0.804	-142.098
12239	12796	10	0.8291	-42.010
12796	13439	10	0.8695	-98.071
12796	13544	10	0.8923	-54.044
12796	13552	10	0.8319	-100.086
12796	13832	10	0.8794	-42.082
12796	14092	10	0.9316	-56.059
12796	14291	10	0.8502	-70.075
12796	14502	10	0.8571	-84.091
12796	14555	10	0.9138	-84.091
7964	12796	10	0.803	-226.192
13821	14043	10	0.8758	-14.016
14043	14280	10	0.8711	-14.016
14043	14372	10	0.8517	-14.016
12343	14043	10	0.8276	-44.059
13019	14043	10	0.8561	-42.044
13114	14043	10	0.8027	27.998
13134	14043	10	0.8457	-42.045
13162	14043	10	0.8437	-16.030
13503	14043	10	0.8237	-28.031
8881	11868	10	0.9004	-56.064
10415	11868	10	0.9121	-28.037
11868	12642	10	0.8586	-42.011
9883	11431	10	0.9086	-28.032
8875	11431	10	0.9124	-30.048
10415	11431	10	0.8607	-42.015
11431	12214	10	0.8055	-24.985
11431	12642	10	0.9093	-28.032
6023	8564	10	0.8938	-82.078
8564	8569	10	0.9755	0.002
8564	9004	10	0.907	26.017
8564	9348	10	0.9193	-2.016
8564	9354	10	0.9129	-2.014
8564	10364	10	0.9203	-2.014
8564	10587	10	0.9151	-2.015
8564	11121	10	0.9027	-30.046
6337	8564	10	0.9136	18.011
6449	8564	10	0.9082	18.011
6780	8564	10	0.9046	18.011
6917	8564	10	0.9012	18.011
6988	8564	10	0.9191	-54.047
8155	8564	10	0.9021	-26.016
8159	8564	10	0.9059	-26.018
9691	12164	10	0.8876	-56.062
8778	12164	10	0.8129	-98.073
11423	12164	10	0.8728	-42.010
12164	13099	10	0.8707	-142.097
12164	13418	10	0.8138	-128.116
12164	13430	10	0.8138	-154.132
12164	13729	10	0.8586	-170.125
12164	14008	10	0.8264	-156.147
12164	14013	10	0.8237	-184.182
12164	14249	10	0.8624	-198.158
12164	14503	10	0.8089	-212.213
12239	13019	10	0.8608	-28.032
12343	13019	10	0.8534	-2.016
13019	13114	10	0.8288	-70.041
13019	13134	10	0.8706	0.002
13019	13162	10	0.8605	-26.014
13019	13503	10	0.8171	-14.012
13019	13821	10	0.86	-28.028
13019	14280	10	0.9072	-56.059
13019	14372	10	0.8661	-56.059
9813	9998	10	0.8099	-0.000
9813	10706	10	0.814	-42.011
8567	9813	10	0.8061	-28.031
9245	9813	10	0.8384	13.979
7085	9813	10	0.8055	-42.084
8203	9813	10	0.8334	-14.052
9691	14503	10	0.8032	-268.275
13729	14503	10	0.8576	-42.088
13752	14503	10	0.8141	29.971
14008	14503	10	0.8149	-56.066
14013	14503	10	0.8155	-28.031
14249	14503	10	0.8424	-14.055
13099	14503	10	0.864	-70.116
13418	14503	10	0.8135	-84.097
8321	8524	10	0.8259	-27.995
8524	9028	10	0.9112	-14.016
8524	9401	10	0.8465	-0.037
8524	10356	10	0.9402	-42.047
8524	11658	10	0.9441	-70.078
8524	13832	10	0.8055	-254.258
7170	8524	10	0.8055	134.057
7690	8524	10	0.8015	176.068
7964	8524	10	0.9175	-14.016
8778	12613	10	0.8666	-198.159
11423	12613	10	0.881	-142.096
12613	12623	10	0.8608	-28.034
12613	13099	10	0.894	-42.011
12613	13418	10	0.9448	-28.030
12613	13430	10	0.9475	-54.046
12613	13440	10	0.8294	-100.087
12613	13729	10	0.8136	-70.039
12613	13951	10	0.9196	-56.062
12613	14008	10	0.9399	-56.061
9401	11282	10	0.8426	253.078
9748	11282	10	0.9384	-28.031
9883	11282	10	0.8052	195.075
8321	11282	10	0.8117	225.046
10420	11282	10	0.9393	-0.003
10423	11282	10	0.9508	-0.000
10949	11282	10	0.9311	-28.031
9691	13099	10	0.8617	-198.159
13099	13418	10	0.8415	13.981
13099	13430	10	0.8222	-12.035
13099	13729	10	0.9642	-28.028
13099	13752	10	0.8836	-100.087
13099	13951	10	0.8029	-14.051
13099	14008	10	0.8491	-14.050
13099	14013	10	0.8789	-42.085
13099	14249	10	0.9367	-56.061
8567	8881	10	0.8533	58.003
8567	9245	10	0.8763	-42.010
8567	9401	10	0.8802	-42.011
8567	9998	10	0.8981	-28.032
7391	8567	10	0.8484	162.052
7708	8256	10	0.8766	-42.011
6023	6917	10	0.8907	-100.089
6337	6917	10	0.9699	0.000
6449	6917	10	0.9547	0.000
6780	6917	10	0.969	0.000
6917	6988	10	0.875	72.058
6917	8155	10	0.87	44.026
6917	8159	10	0.8557	44.028
6917	8569	10	0.9207	18.012
6917	9004	10	0.8672	44.028
6917	9348	10	0.8915	15.994
6917	9354	10	0.8779	15.997
6917	10364	10	0.9077	15.997
6917	10587	10	0.8842	15.996
6917	11121	10	0.9039	-12.035
9691	14249	10	0.8695	-254.220
13729	14249	10	0.941	-28.033
13752	14249	10	0.8573	44.027
13951	14249	10	0.852	-42.010
14008	14249	10	0.8622	-42.010
14013	14249	10	0.8688	-13.975
7085	7964	10	0.8641	-42.011
7964	8321	10	0.8047	13.979
7964	9028	10	0.8843	-28.031
7964	10356	10	0.9065	-56.062
7964	11658	10	0.9219	-84.094
9467	9998	10	0.8352	146.053
9467	10415	10	0.8413	204.060
8527	9467	10	0.8723	15.999
8947	9467	10	0.8693	-42.010
7876	9467	10	0.8292	-26.011
12239	12343	10	0.8462	-26.016
12239	13114	10	0.8267	-98.073
12239	13134	10	0.872	-28.030
12239	13162	10	0.8385	-54.046
12239	13503	10	0.84	-42.044
12239	13821	10	0.844	-56.059
12239	14372	10	0.8447	-84.091
7096	14200	10	0.8385	-196.217
9749	10952	10	0.898	15.010
9749	10953	10	0.892	-2.016
9749	12214	10	0.8984	-13.021
9749	12215	10	0.8931	-30.047
9749	12217	10	0.8645	-56.063
9748	12642	10	0.8074	-279.171
9883	12642	10	0.9356	-56.064
8875	12642	10	0.9273	-58.080
10423	12642	10	0.8052	-251.139
6023	8569	10	0.9197	-82.077
8569	9004	10	0.9334	26.016
8569	9348	10	0.9406	-2.018
8569	9354	10	0.9334	-2.015
8569	10364	10	0.9424	-2.016
8569	10587	10	0.9366	-2.017
8569	11121	10	0.9189	-30.048
6337	8569	10	0.928	18.012
6449	8569	10	0.9223	18.012
6780	8569	10	0.9241	18.012
6988	8569	10	0.9412	-54.045
8155	8569	10	0.9318	-26.014
8159	8569	10	0.9322	-26.016
13076	13785	10	0.8502	-28.028
13076	13908	10	0.827	-28.027
7708	13076	10	0.8162	-140.158
13644	13821	10	0.846	-42.011
13821	14092	10	0.8397	-42.010
13821	14280	10	0.8742	-28.032
13821	14372	10	0.8852	-28.032
12343	13821	10	0.9011	-30.043
13114	13821	10	0.8777	42.014
13134	13821	10	0.9411	-28.029
13162	13821	10	0.901	-2.014
13503	13821	10	0.8713	-14.015
12343	13162	10	0.9263	-28.030
13114	13162	10	0.8712	44.027
13134	13162	10	0.9049	-26.016
13162	13503	10	0.8424	12.002
13162	13544	10	0.8188	-42.009
13162	14280	10	0.8517	-30.046
13162	14372	10	0.9147	-30.045
9245	10356	10	0.8725	-42.011
9245	10706	10	0.9118	-28.032
7085	9245	10	0.9137	-56.063
8203	9245	10	0.9299	-28.031
9998	10415	10	0.8201	58.007
8881	10415	10	0.8908	-28.028
8947	10415	10	0.9178	162.050
8778	13418	10	0.8235	-226.188
11423	13418	10	0.8431	-170.126
13418	13430	10	0.9444	-26.016
13418	13440	10	0.875	-72.057
13418	13729	10	0.8729	-42.009
13418	13951	10	0.9424	-28.032
13418	14008	10	0.9696	-28.032
13418	14013	10	0.8058	-56.067
10952	12214	10	0.9535	-28.032
10953	12214	10	0.9094	-11.006
12214	12215	10	0.9232	-17.026
12214	12217	10	0.8686	-43.042
10950	12212	10	0.961	-28.031
10951	12212	10	0.8181	50.001
6023	8159	10	0.9182	-56.061
6337	8159	10	0.86	44.028
6449	8159	10	0.8742	44.028
6988	8159	10	0.9425	-28.029
8155	8159	10	0.9377	0.002
8159	9004	10	0.9374	-0.000
8159	9348	10	0.9388	-28.034
8159	9354	10	0.9313	-28.031
8159	9748	10	0.8729	-42.015
8159	10364	10	0.9326	-28.032
8159	10587	10	0.9186	-28.032
8159	11121	10	0.9472	-56.063
7876	8527	10	0.8187	-42.010
7876	8947	10	0.8586	15.999
7876	9998	10	0.8722	120.042
6961	8203	10	0.815	162.052
7085	8203	10	0.9306	-28.031
8203	9028	10	0.8643	-42.011
8203	10706	10	0.9299	-56.063
8527	9998	10	0.8656	162.052
8947	9998	10	0.8376	104.043
9401	9748	10	0.8662	281.109
9748	9883	10	0.8186	-223.106
9748	10420	10	0.9577	-28.028
9748	10423	10	0.9508	-28.031
9748	10949	10	0.9589	0.000
8321	9748	10	0.8397	253.078
8875	9748	10	0.8068	221.090
9004	9748	10	0.8624	-42.015
13544	14555	10	0.8994	-30.047
13552	14555	10	0.8436	15.995
13832	14555	10	0.8841	-42.010
14092	14555	10	0.9254	-28.032
14291	14555	10	0.8609	-14.016
14372	14555	10	0.8216	-42.010
14502	14555	10	0.8657	-0.001
13439	14555	10	0.8816	13.980
12343	13114	10	0.8522	-72.057
13114	13134	10	0.8945	70.043
13114	13439	10	0.8339	-42.008
13114	13503	10	0.8215	56.029
13114	14280	10	0.824	13.982
13114	14372	10	0.8781	13.982
5638	6084	10	0.8392	-42.010
12764	13370	10	0.9031	-28.028
12764	13631	10	0.8323	42.015
12764	14200	10	0.8559	13.983
10952	12217	10	0.8828	-71.073
10953	12217	10	0.8645	-54.047
12215	12217	10	0.8675	-26.016
6084	8527	10	0.8494	-98.073
6517	8527	10	0.8642	-84.057
6561	8527	10	0.9369	-56.063
6915	8527	10	0.8142	-70.042
6961	8527	10	0.8127	-14.053
7391	8527	10	0.9391	-28.031
13544	14502	10	0.8666	-30.046
13832	14502	10	0.8387	-42.009
13908	14502	10	0.8562	120.043
14092	14502	10	0.9145	-28.032
14291	14502	10	0.9163	-14.016
14200	14274	10	0.918	-42.011
5640	6047	10	0.8021	-42.011
14055	14200	10	0.8056	-42.010
13631	13908	10	0.8112	-42.010
13785	13908	10	0.8466	0.001
7708	13908	10	0.8442	-168.185
13439	13544	10	0.8561	44.026
13439	13832	10	0.8351	55.989
13439	14092	10	0.8919	42.012
6023	6988	10	0.9709	-28.032
6337	6988	10	0.874	72.058
6449	6988	10	0.8858	72.058
6780	6988	10	0.8697	72.058
6988	8155	10	0.9355	-28.031
6988	9004	10	0.958	-28.030
6988	9348	10	0.9562	-56.063
6988	9354	10	0.9456	-56.060
6988	10364	10	0.9597	-56.061
6988	10587	10	0.947	-56.062
6988	11121	10	0.9471	-84.093
12343	13134	10	0.921	-2.014
13134	13503	10	0.8768	-14.014
13134	14280	10	0.8542	-56.061
13134	14372	10	0.9352	-56.061
6023	10364	10	0.9378	-84.093
10364	10587	10	0.9733	-0.001
10364	11121	10	0.9526	-28.032
9004	10364	10	0.9504	-28.031
9348	10364	10	0.9687	0.002
9354	10364	10	0.958	-0.001
6337	10364	10	0.8932	15.997
6449	10364	10	0.8951	15.997
6780	10364	10	0.888	15.997
8155	10364	10	0.937	-28.030
10706	11658	10	0.8888	-42.010
7085	10706	10	0.9287	-84.094
6023	8155	10	0.9297	-56.063
6337	8155	10	0.8837	44.026
6449	8155	10	0.8754	44.026
6780	8155	10	0.864	44.026
8155	9004	10	0.9499	0.002
8155	9348	10	0.9448	-28.032
8155	9354	10	0.9307	-28.029
8155	10587	10	0.9232	-28.031
8155	11121	10	0.9466	-56.062
9691	11423	10	0.8184	-14.052
9691	13729	10	0.8528	-226.187
9691	14013	10	0.8148	-240.245
8778	9691	10	0.8988	-42.010
6561	6961	10	0.8953	-42.010
6961	7690	10	0.8037	-42.011
13370	13631	10	0.8193	70.042
13370	14200	10	0.856	42.011
8778	11423	10	0.92	-56.062
11423	13430	10	0.8789	-196.142
11423	13951	10	0.8512	-198.158
11423	14008	10	0.8413	-198.157
8875	9883	10	0.9536	-2.016
8875	10420	10	0.8093	193.062
8875	10423	10	0.8031	193.059
11301	12215	10	0.8747	-42.011
6023	6449	10	0.8664	-100.089
6337	6449	10	0.9574	0.000
6449	6780	10	0.9562	-0.000
6449	9004	10	0.8612	44.028
6449	9348	10	0.8781	15.994
6449	9354	10	0.8756	15.997
6449	10587	10	0.8669	15.996
6449	11121	10	0.9114	-12.035
13631	14200	10	0.9099	-28.031
12762	14200	10	0.8249	-56.059
12815	14200	10	0.8428	-30.044
8321	9028	10	0.8575	-42.011
8321	9401	10	0.9531	-28.032
8321	10420	10	0.8322	225.049
8321	10423	10	0.8266	225.047
8321	10949	10	0.831	253.078
8321	11658	10	0.8522	-98.073
7170	8321	10	0.8706	162.052
7690	8321	10	0.8382	204.063
12762	12815	10	0.8376	-26.016
12815	13631	10	0.8497	-2.012
6023	6337	10	0.877	-100.089
6023	6780	10	0.8653	-100.089
6023	9004	10	0.9318	-56.061
6023	9348	10	0.9402	-84.095
6023	9354	10	0.9214	-84.092
6023	10587	10	0.9265	-84.093
6023	11121	10	0.9248	-112.124
14280	14372	10	0.8428	0.000
12343	14372	10	0.8771	-58.075
13503	14372	10	0.8541	-42.047
10950	10951	10	0.8981	-78.032
10951	10952	10	0.8201	-18.011
10952	12215	10	0.9166	-45.057
10953	12215	10	0.9053	-28.031
9004	11121	10	0.9482	-56.063
9348	11121	10	0.9642	-28.030
9354	11121	10	0.9472	-28.032
10587	11121	10	0.944	-28.031
6337	11121	10	0.9102	-12.035
6780	11121	10	0.8984	-12.035
5640	6084	10	0.8131	72.057
6084	6517	10	0.901	-14.016
6084	6561	10	0.8364	-42.010
6084	6915	10	0.8431	-28.031
6084	7391	10	0.8401	-70.042
9004	10587	10	0.9422	-28.032
9348	10587	10	0.9622	0.001
9354	10587	10	0.9454	-0.001
6337	10587	10	0.8689	15.996
6780	10587	10	0.8648	15.996
13430	13440	10	0.8009	-46.041
13440	13951	10	0.8317	44.025
13440	14008	10	0.8763	44.025
9401	10949	10	0.8564	281.110
10420	10949	10	0.9508	28.029
10423	10949	10	0.9442	28.031
8778	13430	10	0.8573	-252.204
13430	13729	10	0.8194	-15.993
13430	13951	10	0.9242	-2.016
13430	14008	10	0.9413	-2.016
9401	11658	10	0.8631	-70.042
10356	11658	10	0.9383	-28.031
9028	11658	10	0.9161	-56.063
7170	11658	10	0.8218	63.979
7690	11658	10	0.8345	105.990
9883	10420	10	0.8176	195.078
9883	10423	10	0.8158	195.075
9883	10952	10	0.817	-24.985
8881	9883	10	0.8431	-42.011
13544	14092	10	0.9055	-2.015
13552	14092	10	0.8254	44.027
13832	14092	10	0.8902	-13.978
14092	14291	10	0.884	-14.016
8778	14008	10	0.8199	-254.220
13729	14008	10	0.8524	13.978
13951	14008	10	0.9253	0.000
14008	14013	10	0.8373	-28.035
9401	10423	10	0.8572	253.078
10420	10423	10	0.9559	-0.003
12343	13503	10	0.8425	-16.028
12343	14280	10	0.8365	-58.075
6517	7391	10	0.8349	-56.026
6561	7391	10	0.9141	-28.032
9004	9348	10	0.9446	-28.034
9004	9354	10	0.9449	-28.031
6337	9004	10	0.8568	44.028
13503	14280	10	0.8082	-42.047
9348	9354	10	0.9663	0.003
9348	10420	10	0.8744	-42.009
6337	9348	10	0.8769	15.994
6337	6780	10	0.9838	-0.000
6337	9354	10	0.8621	15.997
5640	6517	10	0.8219	58.041
6517	6561	10	0.8343	-27.994
6517	6915	10	0.8271	-14.015
13644	14159	10	0.8934	-28.033
13544	14291	10	0.8438	-16.031
13832	14291	10	0.8955	-27.994
10952	10953	10	0.9056	-17.026
12324	12762	10	0.8263	-42.011
12762	13631	10	0.9082	-28.028
8778	13951	10	0.8381	-254.220
13729	13951	10	0.8109	13.977
13951	14013	10	0.813	-28.035
6561	7170	10	0.8685	-42.011
13544	13552	10	0.8352	-46.042
13544	13832	10	0.8574	11.963
9401	10356	10	0.8552	-42.010
9401	10420	10	0.8604	253.081
7170	9401	10	0.8555	134.021
7690	9401	10	0.8459	176.031
13631	14280	10	0.819	120.043
14159	14280	10	0.8109	-42.010
13729	14013	10	0.8775	-14.057
13752	14013	10	0.8116	58.002
7170	7690	10	0.8607	-42.011
7170	8217	10	0.8161	-28.031
7170	9028	10	0.8204	120.042
7170	10356	10	0.8038	92.010
9354	10420	10	0.8667	-42.012
7690	8217	10	0.8121	13.979
7690	9028	10	0.8242	162.052
13631	14159	10	0.8322	162.053
9028	10356	10	0.9113	-28.031
13729	13752	10	0.9	-72.059
13552	13752	10	0.8038	-42.010
13552	13832	10	0.8032	58.005
3556	4104	11	0.8831	0.000
3722	4104	11	0.8561	0.000
4104	4257	11	0.8815	-0.000
4104	4398	11	0.8518	0.000
4104	4536	11	0.862	0.000
4104	4821	11	0.8386	-0.000
4104	4929	11	0.8653	-0.000
4104	5063	11	0.8548	-0.001
4104	5619	11	0.8391	-0.000
1958	4104	11	0.8856	0.000
2273	4104	11	0.879	0.000
2333	4104	11	0.876	-0.000
2581	4104	11	0.8416	0.000
2882	4104	11	0.872	0.000
3094	4104	11	0.8607	0.000
3722	4691	11	0.8133	-0.000
4691	4821	11	0.8067	-0.000
4691	5063	11	0.8386	-0.000
2333	4691	11	0.8518	-0.001
2882	4691	11	0.8349	-0.000
1958	2333	11	0.9062	0.000
2273	2333	11	0.8778	0.001
2333	2581	11	0.8745	-0.000
2333	2882	11	0.8632	-0.000
2333	3094	11	0.8599	-0.000
2333	3556	11	0.9122	-0.000
2333	3722	11	0.8666	-0.000
2333	4257	11	0.896	-0.001
2333	4536	11	0.8814	-0.000
2333	4821	11	0.8571	-0.001
2333	4929	11	0.8766	-0.001
2333	5063	11	0.8673	-0.001
2333	5619	11	0.8583	-0.001
3556	4929	11	0.8814	-0.000
3722	4929	11	0.8434	-0.000
3810	4929	11	0.8231	0.000
4257	4929	11	0.8758	-0.000
4398	4929	11	0.8137	-0.001
4536	4929	11	0.8549	-0.000
4821	4929	11	0.8447	-0.000
4929	5063	11	0.87	-0.000
1958	4929	11	0.8967	-0.000
2273	4929	11	0.8898	-0.000
2581	4929	11	0.8677	-0.000
2882	4929	11	0.8384	-0.000
3094	4929	11	0.8702	-0.000
