"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
10653	"NA_[10653_256.26_9.2]"	6.50635304335276	-0.0556996063665943	-0.0130224843615
8954	"NA_[8954_228.23_8.1]"	6.38239035176067	-0.0492160617686369	-0.0331690112527433
10652	"NA_[10652_256.26_9.2]"	6.28541351695644	-0.0466851587013128	-0.0295665992256537
715	"NA_[715_199.99_1.4]"	5.9993142378789	-0.054401853958627	0.013420239612999
13980	"NA_[13980_595.47_11.2]"	5.94227957490371	-0.0531105080204303	-0.0183149376626135
244	"NA_[244_210.06_0.6]"	5.80916856353571	-0.0519927878218231	0.00648821044956694
8122	"NA_[8122_380.28_7.4]"	5.67034910277891	-0.0489416287719105	0.00684455613333199
10973	"NA_[10973_282.28_9.3]"	5.625900186514	-0.0483038799818684	-0.00417998599692176
1329	"NA_[1329_291.09_2.1]"	5.62193336699357	-0.0472832050652881	-0.0155928928693072
12727	"NA_[12727_629.28_10.3]"	5.34584564523714	-0.0477256634434913	-0.00728545733650892
200	"NA_[200_182.99_0.6]"	5.30703141346116	-0.0424821055306119	-0.0205476718727367
13467	"NA_[13467_335.26_10.8]"	5.15912498594467	-0.0462320717017689	-0.0111818946795526
106	"NA_[106_365.11_0.5]"	5.01992412927793	-0.0418810927465637	-0.0107210645610673
20	"NA_[20_130.05_0.4]"	5.01850285507498	-0.042613005456518	-0.00898599052606899
1734	"NA_[1734_349.13_2.5]"	4.88845537937529	-0.0420480920469591	0.0093333980347683
9332	"NA_[9332_184.99_8.4]"	4.82813818628149	-0.0398226066273717	-0.0197245156429583
12599	"NA_[12599_568.43_10.2]"	4.82020010026131	-0.0424139421120091	-0.0135587135388479
14099	"NA_[14099_322.25_11.3]"	4.81652594150498	-0.0377392980728416	-0.0176131897944769
14293	"NA_[14293_520.35_11.6]"	4.7270429818552	-0.0394724529349006	-0.0177056246242888
90	"NA_[90_325.11_0.5]"	4.63977208622288	-0.0422647561774839	0.00807449925842935
457	"NA_[457_139.98_1]"	4.62417660040582	-0.0391453027278806	0.0235963186569051
19	"NA_[19_147.08_0.4]"	4.39810120194536	-0.0371546032197259	-0.00781218214974961
261	"NA_[261_229.16_0.6]"	4.35854265086571	-0.038748565652025	0.0138846617753758
13460	"NA_[13460_769.49_10.8]"	4.33831396258428	-0.0349651811233328	-0.0199967912065066
13421	"NA_[13421_680.48_10.8]"	4.33176456637228	-0.0394541562559729	-0.00134056923307132
14202	"NA_[14202_520.36_11.4]"	4.18827873354955	-0.0358712506394672	-0.016237696442103
227	"NA_[227_308.09_0.6]"	4.15334431602529	-0.0367034249448294	-0.00426229856141109
1281	"NA_[1281_377.08_2.1]"	4.10373636457464	-0.0369609852094432	-0.00295964352762934
14229	"NA_[14229_696.54_11.5]"	4.08476757343048	-0.0360369121238352	-0.00738709745979592
95	"NA_[95_522.2_0.5]"	4.07223639269666	-0.0367792868680238	0.0119771110223316
10974	"NA_[10974_265.25_9.3]"	4.06004259833707	-0.0351899687647488	-0.000296937765119828
1302	"NA_[1302_867.21_2.1]"	4.05899737424073	-0.0328899673083402	-0.0135860492293148
341	"NA_[341_139.98_0.8]"	4.03590038134967	-0.0344973620050076	-0.00740307052160502
505	"NA_[505_229.16_1.1]"	4.02580941324475	-0.0358376568941013	0.0103326029201655
1077	"NA_[1077_579.15_2]"	4.00546205287999	-0.0316216027428579	-0.0183966006633769
12255	"NA_[12255_284.29_10]"	3.98088180057404	-0.0358104742664701	-0.000780502569762732
2575	"NA_[2575_487.09_3]"	3.97788573900977	-0.0345469570244203	-0.0149149937798255
13437	"NA_[13437_1343.93_10.8]"	3.82358454660019	-0.0283633679602102	-0.0138946076290619
14462	"NA_[14462_937.59_11.8]"	3.80820663544623	-0.0345408385249986	-0.00510616602151425
170	"NA_[170_308.09_0.5]"	3.76772316406815	-0.033270271900824	-0.00481674591792132
1010	"NA_[1010_188.07_1.9]"	3.74238330030626	-0.0326620086086358	-0.00809548495390185
12719	"NA_[12719_629.27_10.3]"	3.73125949829291	-0.0333865897074891	-0.00819030159449322
11221	"heptadecane_[11221_270.28_9.5]"	3.73106730375647	-0.0290276093791829	-0.0170200641079081
12	"NA_[12_175.12_0.4]"	3.71355331643973	-0.0304140334637163	-0.00139238357105576
14379	"NA_[14379_794.58_11.7]"	3.71019541253207	-0.0322706159986401	-0.0132774448978159
14449	"NA_[14449_932.63_11.8]"	3.70539856027288	-0.0343199748736811	0.000824200211997326
13484	"NA_[13484_793.53_10.8]"	3.69597189447975	-0.02648995679524	-0.0215434424258171
13417	"NA_[13417_607.39_10.8]"	3.69064969276849	-0.0329297836151796	-0.00429406904473868
9728	"NA_[9728_263.24_8.7]"	3.64161434174514	-0.0292926093114607	-0.019285393959887
287	"NA_[287_241.15_0.7]"	3.63500960021556	-0.0326996281523206	0.00961176689715273
13680	"NA_[13680_795.5_11]"	3.49397375443401	-0.031372710204245	-0.00885594221452005
9727	"NA_[9727_184.99_8.7]"	3.48839627319524	-0.0263484268549191	-0.0203466347094882
12733	"NA_[12733_645.25_10.3]"	3.43797045440088	-0.0304288872535309	-0.0131240170324511
243	"NA_[243_437.97_0.6]"	3.43197402674919	-0.0317707646961298	0.0116664002936299
12604	"NA_[12604_568.43_10.2]"	3.38192272325005	-0.0302635529378735	-0.00613759859184628
1	"NA_[1_139.98_0.1]"	3.36503989759727	-0.0246986043570762	-0.0163994022069387
14227	"NA_[14227_714.55_11.5]"	3.34326887695448	-0.0296792349134444	-0.00585543632410986
1013	"NA_[1013_205.1_1.9]"	3.33382295930909	-0.0292001256714493	-0.00758402779766613
13553	"NA_[13553_568.43_10.9]"	3.30043403791006	-0.0295963741579073	-0.00811415164544848
3922	"NA_[3922_218.21_3.7]"	3.27950743902356	-0.0246926053690093	-0.0142769715477396
182	"NA_[182_321.96_0.5]"	3.27820539223818	-0.0284792935280844	0.000433337576356533
14165	"NA_[14165_163.1_11.4]"	3.2146445133047	-0.0266439923862765	-0.015241082234114
7414	"NA_[7414_280.26_6.9]"	3.15017224893313	-0.0254811857807396	-0.00757282090821171
2443	"NA_[2443_633.14_2.9]"	3.13543562299163	-0.027503474731671	-0.00404171517860196
1737	"NA_[1737_344.17_2.5]"	3.12743200306434	-0.0276748773357693	0.00589912260094323
14228	"NA_[14228_534.49_11.5]"	3.11292949796793	-0.0277240621361151	-0.00596990014974537
14400	"NA_[14400_163.1_11.7]"	3.09225483079171	-0.0260906348999918	-0.00650562622591596
12739	"NA_[12739_607.29_10.3]"	3.06442672013324	-0.0280316575104629	0.00154249373464733
12741	"NA_[12741_1213.58_10.3]"	3.05756474070781	-0.0278360181292316	-0.00047515119873599
59	"NA_[59_184.06_0.4]"	3.0461317519026	-0.0160718628147279	-0.0202108545413771
12731	"NA_[12731_607.29_10.3]"	3.04576151576785	-0.0267705738486024	-0.00811349396190377
9089	"NA_[9089_139.99_8.2]"	3.03913183079349	-0.0281608484430626	0.0243317604678348
6680	"NA_[6680_357.2_6.1]"	3.01151412077749	-0.0237232085936127	0.00522495454434301
11222	"NA_[11222_270.28_9.5]"	3.00619141008574	-0.025474968231283	-0.0105791589897047
268	"NA_[268_332.13_0.7]"	2.98758949371317	-0.0275643619311197	-0.0013415453219862
12730	"NA_[12730_1235.56_10.3]"	2.9868911713185	-0.0269532441849873	-0.00263119248898417
8133	"NA_[8133_296.26_7.4]"	2.9720906214539	-0.0237266445920849	-0.0117368727823125
9110	"NA_[9110_439.19_8.3]"	2.95659763823622	-0.0259459331450924	0.0103464270577774
9949	"NA_[9949_280.26_8.8]"	2.93226963571554	-0.0236202934955025	-0.0125083518790466
14033	"NA_[14033_587.55_11.3]"	2.92582497987597	-0.0154578786366576	-0.0153684342894614
12046	"NA_[12046_758.57_9.9]"	2.92468160588905	-0.0234408781122293	-0.0141593523686536
779	"NA_[779_595.14_1.5]"	2.89788865298495	-0.0255651508248921	-0.00522686862768472
13424	"NA_[13424_663.45_10.8]"	2.88301486671542	-0.0262357907304375	-0.00313036863604988
1086	"NA_[1086_199.99_2]"	2.85332196367188	-0.0252070579852909	0.00735930118192914
6378	"NA_[6378_357.2_5.9]"	2.8168378103763	-0.0240522134582909	0.00492323568546191
8105	"NA_[8105_272.21_7.4]"	2.81247615095593	-0.0253925538974455	0.00426500917384271
5	"NA_[5_167.01_0.4]"	2.80606111765521	-0.0191916662414129	-0.0172246551487831
8973	"NA_[8973_364.29_8.2]"	2.79558963662141	-0.0237445179793231	-0.0031070908770557
1180	"NA_[1180_579.15_2]"	2.78491673870978	-0.022772438885123	-0.0104997132558691
1735	"NA_[1735_372.2_2.5]"	2.78265010140745	-0.0243096296148268	0.000515451972436661
1325	"NA_[1325_289.07_2.1]"	2.77134606959645	-0.0220980656278266	-0.0185346003210602
11245	"NA_[11245_643.25_9.5]"	2.7444121443377	-0.0246787436740554	-0.00465998774627235
8108	"NA_[8108_373.18_7.4]"	2.73635799548361	-0.0245750843644839	0.0059867259903402
14376	"NA_[14376_615.5_11.7]"	2.73084489125363	-0.0233141571173269	-0.0120754392056394
12750	"NA_[12750_606.28_10.3]"	2.72206497488605	-0.0247996581284961	0.00040146049352202
8097	"NA_[8097_163.11_7.4]"	2.71919263433954	-0.0243545461244967	0.00041990366348228
13462	"NA_[13462_764.53_10.8]"	2.71841425869034	-0.0230823407501248	-0.0118127118076185
544	"NA_[544_139.98_1.1]"	2.71352240708279	-0.0207394034254132	-0.015214467369255
876	"NA_[876_595.14_1.7]"	2.71324334625893	-0.023258610258425	-0.00346964365819541
1472	"NA_[1472_441.17_2.3]"	2.70271691078399	-0.0231173079894518	-0.0137773736269517
8096	"NA_[8096_149.1_7.4]"	2.69650534719921	-0.0242673745316098	0.00091664499327909
10276	"NA_[10276_441.21_9]"	2.68636582050633	-0.0232307268437682	0.004017680356875
1330	"3-methylbenzylsuccinate(2-)_[1330_139.04_2.2]"	2.68373381239297	-0.0229950034064919	-0.0168195577162924
2025	"NA_[2025_579.15_2.6]"	2.68327286236372	-0.0207705973088576	-0.0144277575653674
7523	"NA_[7523_339.19_7]"	2.65532048545762	-0.0211448787181745	0.0141065976162185
2582	"NA_[2582_465.1_3]"	2.6543753874439	-0.0235880281965836	-0.00906532791295913
87	"NA_[87_342.14_0.4]"	2.63717409593945	-0.0245916316061983	0.0137299324691774
12337	"NA_[12337_146.98_10.1]"	2.6227008852786	-0.023465857436233	0.0200619240924734
13408	"NA_[13408_551.33_10.8]"	2.58852071980273	-0.0212379040017762	-0.00248886552118639
229	"NA_[229_158.96_0.6]"	2.58528192983056	-0.0172497124165549	-0.0118904784233493
6479	"NA_[6479_299.2_6]"	2.57040485708549	-0.0227618464586577	0.0224254858806101
13436	"NA_[13436_1347.88_10.8]"	2.56328412733471	-0.0173690185683328	-0.0121489164168858
21	"phosphocholine_[21_184.07_0.4]"	2.55811400976873	-0.0221732413281829	-0.00255705914579446
13389	"NA_[13389_568.43_10.8]"	2.55064443893507	-0.0231993644307268	-0.00485365851147874
65	"NA_[65_204.09_0.4]"	2.5459326030422	-0.0234786195137509	0.0036891282454062
1639	"NA_[1639_531.18_2.4]"	2.52972358522161	-0.0219569975779189	-0.00882025377060287
3289	"NA_[3289_355.17_3.3]"	2.52686842440834	-0.0232468805634453	0.0137566778382505
2441	"NA_[2441_303.05_2.9]"	2.52645638441832	-0.0222753775624912	-0.00512740666964619
12795	"NA_[12795_931.54_10.4]"	2.52513271155761	-0.0214111554550368	-0.00913249906563041
27	"NA_[27_162.11_0.4]"	2.51085082314851	-0.0141844868298705	-0.0124519626821163
5471	"NA_[5471_277.18_5.1]"	2.50911553422166	-0.0222224296133438	0.0140869323884445
7739	"NA_[7739_320.26_7.2]"	2.49810169359023	-0.0203470546563184	-0.0079623767540042
878	"NA_[878_199.99_1.7]"	2.49673144614413	-0.0198661113422805	-0.0135919454458842
13457	"NA_[13457_1325.9_10.8]"	2.49654649665231	-0.0196797597790278	-0.00397293978910082
12068	"NA_[12068_780.55_9.9]"	2.49041311664628	-0.0199593389541419	-0.0152979322756134
8109	"NA_[8109_318.22_7.4]"	2.48828319412798	-0.022390231787593	0.00566166187631583
12020	"NA_[12020_139.99_9.9]"	2.48783657440911	-0.02136077004394	-0.00428815577955813
2583	"NA_[2583_303.05_3]"	2.48558642768704	-0.0221093902095618	-0.00860906048087436
178	"NA_[178_168.01_0.5]"	2.48546740590015	-0.0128627449453176	-0.0162204468719775
608	"NA_[608_399.13_1.2]"	2.47654104879689	-0.02179638990022	-0.00931079743544986
9984	"NA_[9984_144.98_8.8]"	2.47270361633563	-0.0233873439580978	0.028866379427045
778	"NA_[778_199.99_1.5]"	2.46083497413782	-0.0223181113913822	0.00835729711801863
12936	"NA_[12936_629.27_10.4]"	2.46064798138457	-0.0226981773990876	0.00256941594263532
8117	"NA_[8117_289.22_7.4]"	2.4555543753201	-0.0220939853063618	0.00022449437433657
13481	"NA_[13481_982.64_10.8]"	2.4523578675211	-0.0199900090958081	-0.0112460300453199
8094	"NA_[8094_335.22_7.4]"	2.45085401352774	-0.0220594528063818	0.000200539355345741
10248	"NA_[10248_184.99_9]"	2.44869501973175	-0.0219423436489181	0.0111654362115013
8129	"NA_[8129_380.28_7.4]"	2.43005060620523	-0.0171147190104346	-0.0130343883042896
13459	"NA_[13459_585.45_10.8]"	2.41196306022068	-0.020497669988916	-0.0117370562063302
14139	"NA_[14139_823.53_11.4]"	2.41016906304102	-0.021860247016398	-0.00831661393055315
13955	"NA_[13955_961.59_11.2]"	2.3960088484513	-0.0191682184695154	-0.0114789567147314
181	"NA_[181_172.98_0.5]"	2.36892857744752	-0.0098855023108573	-0.0191234081812263
14322	"NA_[14322_696.54_11.6]"	2.35961408716424	-0.0212290177285925	-0.00424403790747776
12740	"NA_[12740_606.29_10.3]"	2.35808911806246	-0.0204589414480603	-0.00737655638095556
2035	"NA_[2035_549.19_2.6]"	2.35532261702699	-0.0198842575172065	-0.0109622547041106
4026	"NA_[4026_199.99_3.8]"	2.34521820701731	-0.0201614936068548	-0.00765499988365361
7497	"NA_[7497_655.4_7]"	2.33582242335614	-0.0181720411615462	0.0121536028435698
7865	"NA_[7865_296.26_7.3]"	2.32333216105836	-0.0184809980742944	-0.00600799787467188
5574	"NA_[5574_315.2_5.1]"	2.32152238784078	-0.0188937973266604	0.0209548377437946
8106	"NA_[8106_215.14_7.4]"	2.29719888647492	-0.0208692691926319	0.000919748622301929
12939	"NA_[12939_606.29_10.4]"	2.29503731787224	-0.0211062100283058	0.00112583698324245
746	"2-hydroxy-3,4-diphenylpentanedioic acid_[746_166.09_1.4]"	2.28911676663455	-0.0204217118116083	-0.00259141763933831
7520	"NA_[7520_299.2_7]"	2.2815719029872	-0.0171376769973217	0.0102994618173907
14334	"NA_[14334_393.31_11.6]"	2.28028995408984	-0.0123244427024225	-0.0145424534322388
8118	"NA_[8118_713.4_7.4]"	2.27579496083641	-0.0194477255315606	-0.00872863977419621
6370	"NA_[6370_335.22_5.9]"	2.26486808144932	-0.0202808657626175	0.0105383255058426
2243	"NA_[2243_434.2_2.8]"	2.26451479018106	-0.0193113665225581	-0.00521692320721743
1503	"NA_[1503_579.15_2.3]"	2.258609326642	-0.0175674327141446	-0.0113533963087807
289	"NA_[289_182.99_0.7]"	2.24956622526785	-0.0152421263703508	-0.0172588521526568
13567	"NA_[13567_144.98_10.9]"	2.24697721633179	-0.0202897654890862	-0.00627526350775899
17	"NA_[17_133.06_0.4]"	2.2446107293941	-0.0202811919114073	-0.000258339863254814
13989	"NA_[13989_565.57_11.2]"	2.23578354259679	-0.0151099173498215	-0.016207549387094
1277	"NA_[1277_163.04_2.1]"	2.22910784301457	-0.0202153193584613	-0.00407246725777006
5577	"NA_[5577_297.19_5.1]"	2.22872915685598	-0.018008419581431	0.0194866793929596
7750	"NA_[7750_520.34_7.2]"	2.22561993598276	-0.0206071658740105	0.0051796204488949
2448	"NA_[2448_611.16_2.9]"	2.220266262319	-0.0195185763434296	-0.00423361380270626
1280	"NA_[1280_355.1_2.1]"	2.21227742351533	-0.0200573794003132	-0.00417986346928244
6327	"NA_[6327_301.22_5.8]"	2.21086881519637	-0.0167448225674595	0.00801088066140841
73	"NA_[73_180.09_0.4]"	2.20561854346372	-0.0196165500886096	-0.00786441215437245
765	"NA_[765_311.07_1.4]"	2.20531754447747	-0.017966640216405	-0.0112969431991129
12491	"NA_[12491_811.5_10.2]"	2.20154090043096	-0.020063170649249	-0.00210873226292276
8989	"NA_[8989_285.22_8.2]"	2.19342094256507	-0.0192380306037585	-0.00270512387414656
8085	"NA_[8085_193.12_7.4]"	2.19218583617782	-0.0197213642874731	-0.000599252401918964
9074	"NA_[9074_184.99_8.2]"	2.18774890437367	-0.0200688834878507	0.0104569853000033
6920	"NA_[6920_301.22_6.4]"	2.18637055834153	-0.0203511892773057	0.0238239227167966
13589	"NA_[13589_163.1_10.9]"	2.17546300608368	-0.0166625368020278	-0.0141865292436553
157	"NA_[157_229.16_0.5]"	2.17341350400572	-0.0197369845235216	0.0170798466772715
8110	"NA_[8110_352.25_7.4]"	2.1616378431148	-0.0196752001282683	0.00810782056037722
421	"NA_[421_369.12_0.9]"	2.1602087544974	-0.0178748550499937	-0.0102420604364594
8420	"NA_[8420_366.3_7.7]"	2.15692814056682	-0.0175630749878115	-0.0118374245223145
5994	"NA_[5994_315.2_5.5]"	2.13919183306119	-0.0193439496135041	0.0326692485871521
7302	"NA_[7302_301.22_6.8]"	2.12853401961284	-0.0201765389444733	0.0377325420102361
6011	"NA_[6011_333.21_5.5]"	2.11906875471728	-0.0188291299351434	0.0365510284657048
6371	"NA_[6371_319.23_5.9]"	2.11904409993119	-0.0158299303212803	0.00834309461726648
13497	"NA_[13497_495.27_10.8]"	2.1105286994635	-0.0176925404003594	-0.00849493702538689
1263	"NA_[1263_367.14_2.1]"	2.10328290918322	-0.0200512364758372	0.0154984265516454
7888	"NA_[7888_317.21_7.3]"	2.09947979506384	-0.0133937711757864	-0.00566806568376729
13965	"NA_[13965_163.1_11.2]"	2.09833352052142	-0.0180003738643268	-0.00754413817363912
8516	"NA_[8516_466.32_7.7]"	2.09758237033523	-0.0160773848195555	-0.00140818582487927
629	"NA_[629_137.06_1.2]"	2.09642594593578	-0.0187424455990531	-0.0071442741563448
813	"NA_[813_307.08_1.6]"	2.08470384955216	-0.0187016654313321	0.000445352569590571
10138	"NA_[10138_415.04_8.9]"	2.08288721468414	-0.0144322308181407	-0.0138936527121599
6392	"NA_[6392_317.21_5.9]"	2.07843087320129	-0.0177803695415031	0.00237178494922441
281	"NA_[281_261.09_0.7]"	2.07313105660742	-0.0186222753239689	0.0067483348761027
13683	"NA_[13683_790.55_11]"	2.06336726624224	-0.0187859164032719	-0.0045082809465418
3045	"NA_[3045_303.05_3.2]"	2.06160354831738	-0.0178236127159773	-0.010320611253404
8410	"NA_[8410_303.23_7.7]"	2.0577859234457	-0.0170984390781063	0.00593832056406886
8099	"NA_[8099_686.46_7.4]"	2.05512771045718	-0.0185943407131002	-0.000890482458669694
26	"1-lyso-2-alkylphosphatidylcholine_[26_258.11_0.4]"	2.052678588435	-0.017917211557988	-0.00790755883305584
3116	"NA_[3116_449.11_3.3]"	2.04638488474579	-0.017671502363379	-0.00889935937765201
1322	"NA_[1322_331.14_2.1]"	2.03907772954475	-0.0175643257413131	0.00579000250734557
13456	"NA_[13456_792.56_10.8]"	2.03873879981679	-0.0169485644577357	-0.011319427476449
3146	"NA_[3146_479.12_3.3]"	2.03695721539656	-0.0177929760973107	-0.00352982894939597
13679	"NA_[13679_818.58_11]"	2.03609735301674	-0.0183720722203671	-0.00569328852787201
12053	"NA_[12053_758.57_9.9]"	2.0352128071586	-0.0151925093885371	-0.0129881499066514
10025	"NA_[10025_268.26_8.9]"	2.0346583513505	-0.0161372388791566	-0.0119720367669485
1638	"NA_[1638_526.23_2.4]"	2.03411612606861	-0.0179734523613696	-0.00377290922913841
3154	"NA_[3154_317.07_3.3]"	2.01953731253699	-0.0176798684166101	-0.00231620663467484
6038	"NA_[6038_317.21_5.6]"	2.01586109446103	-0.0185328347156476	0.0259528836179966
2882	"NA_[2882_287.06_3.1]"	2.01334976914471	-0.0182000479403215	-0.00180792078012865
13647	"NA_[13647_885.55_10.9]"	2.00282511931841	-0.0162231039501325	-0.00737018051994124
70	"NA_[70_138.06_0.4]"	1.99733449140553	-0.0178416607089384	0.00469263378911162
13548	"NA_[13548_685.44_10.9]"	1.99400568985444	-0.0160206983037478	-0.0101033307544703
8090	"NA_[8090_373.18_7.4]"	1.99365049016433	-0.0160997820455867	-0.00659381017921607
57	"NA_[57_198.1_0.4]"	1.99364992823326	-0.0170125813254862	-0.00744582296173879
8076	"NA_[8076_301.22_7.4]"	1.98841218486379	-0.0181227468082414	0.00757264103229315
402	"NA_[402_156.14_0.9]"	1.98328655523175	-0.018657969757101	0.0257343328526925
812	"NA_[812_182.99_1.6]"	1.98238596515439	-0.016536012723717	-0.0095772705743448
12075	"NA_[12075_301.22_9.9]"	1.98037143020904	-0.0174825971055666	0.0201110004918052
7311	"NA_[7311_317.21_6.8]"	1.9674937869309	-0.0167764893965427	0.012523831347777
8092	"NA_[8092_133.1_7.4]"	1.96661962937518	-0.0179119153516291	0.00906214046274483
7152	"NA_[7152_301.22_6.6]"	1.95563633165808	-0.0167935089800861	-0.00116288060210371
8104	"NA_[8104_691.42_7.4]"	1.95548059584415	-0.017495966620305	-0.00419588852502329
5585	"NA_[5585_355.19_5.2]"	1.94737280871561	-0.0152989277539941	0.0128684305892586
12302	"NA_[12302_813.52_10.1]"	1.93968445691726	-0.017480844011393	-0.00182740998314867
3832	"NA_[3832_777.31_3.6]"	1.93770558427627	-0.0168451169527521	-0.00697054216844301
1282	"NA_[1282_135.04_2.1]"	1.93364065001003	-0.0175394012949079	-0.00372352885305446
2954	"NA_[2954_317.07_3.2]"	1.93325907581813	-0.0181495966897831	0.00889238409910546
13435	"NA_[13435_708.53_10.8]"	1.92464595159909	-0.0109653983315591	-0.00177048034877652
1745	"NA_[1745_291.09_2.5]"	1.92367729262838	-0.0149336789222424	-0.00960193367059586
5782	"NA_[5782_317.21_5.3]"	1.9201779043806	-0.0155845782114728	0.0122643651710858
264	"NA_[264_394.17_0.7]"	1.91906246873087	-0.0160984178185832	-0.00917707246841939
