CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
13538	13662	-0.000	0.000	0.9214	0.7372	1
13538	13669	-0.004	0.000	0.9806	0.9099	1
13538	13894	-0.000	0.000	0.9677	0.8848	1
13538	13900	-0.004	0.000	0.9862	0.9382	1
13538	14145	0.001	0.000	0.7980	0.7615	1
13538	14215	0.000	0.000	0.9885	0.9425	1
13538	14304	-0.000	0.000	0.9505	0.8509	1
13540	13566	-86.037	0.000	0.7714	0.5946	1
13541	14017	0.000	0.000	0.8267	0.7640	1
13541	14208	-26.016	0.000	0.7267	0.5906	1
13541	14216	0.000	0.000	0.9053	0.8523	1
13543	14543	-114.139	0.000	0.8717	0.6518	1
13543	14544	-142.170	0.000	0.7976	0.5005	1
13544	13552	-46.042	0.000	0.8352	0.6537	1
13544	13832	11.963	0.000	0.8574	0.6727	1
13544	14008	-2.015	0.000	0.7110	0.6462	1
13544	14092	-2.015	0.000	0.9055	0.7660	1
13544	14291	-16.031	0.000	0.8438	0.6721	1
13544	14502	-30.046	0.000	0.8666	0.6852	1
13544	14503	-58.080	0.000	0.7096	0.5053	1
13544	14555	-30.047	0.000	0.8994	0.7523	1
13545	13561	-46.041	0.000	0.7955	0.4921	1
13545	13810	12.001	0.000	0.8248	0.4990	1
13545	14079	-2.014	0.000	0.7778	0.4633	1
13545	14148	-74.073	0.000	0.8201	0.5467	1
13545	14292	-16.031	0.000	0.8020	0.5090	1
13545	14402	-102.105	0.000	0.8080	0.5128	1
13545	14507	-30.047	0.000	0.7998	0.4823	1
13545	14556	-30.047	0.000	0.7929	0.4508	1
13546	13845	2.016	0.000	0.9213	0.6334	1
13546	13914	4.032	0.000	0.8366	0.5595	1
13547	13680	8.063	0.000	0.7838	0.5809	1
13547	13682	8.045	0.000	0.7812	0.6330	1
13547	13734	20.062	0.000	0.7325	0.5171	1
13547	13931	32.062	0.000	0.7668	0.5095	1
13547	13975	6.027	0.000	0.7171	0.5609	1
13547	13978	6.031	0.000	0.7107	0.5501	1
13547	13991	6.047	0.000	0.7274	0.5743	1
13547	14136	-19.986	0.000	0.7841	0.5866	1
13547	14139	-19.969	0.000	0.7955	0.6503	1
13547	14340	30.047	0.000	0.7859	0.5934	1
13547	14369	4.014	0.000	0.7312	0.4985	1
13547	14380	4.031	0.000	0.8030	0.6012	1
13547	14381	4.010	0.000	0.7628	0.5550	1
13547	14443	-21.985	0.000	0.7651	0.5162	1
13547	14489	4.008	0.000	0.7446	0.5250	1
13547	14499	4.013	0.000	0.7364	0.5070	1
13547	14505	4.029	0.000	0.7392	0.5894	1
13547	14513	4.031	0.000	0.7425	0.4799	1
13547	14519	-21.985	0.000	0.7005	0.5157	1
13549	13577	60.021	0.000	0.7285	0.5588	1
13551	13609	-226.193	0.000	0.7197	0.5650	1
13552	13752	-42.010	0.000	0.8038	0.6854	1
13552	13832	58.005	0.000	0.8032	0.6334	1
13552	14092	44.027	0.000	0.8254	0.6774	1
13552	14291	30.011	0.000	0.7854	0.6208	1
13552	14502	15.995	0.000	0.7835	0.5760	1
13552	14555	15.995	0.000	0.8436	0.7129	1
13554	13562	2.015	0.000	0.7045	0.4767	1
13554	13568	-2.014	0.000	0.7254	0.4470	1
13554	13826	-0.000	0.000	0.7352	0.4972	1
13554	13847	-0.021	0.000	0.7282	0.4486	1
13554	13984	0.001	0.000	0.7068	0.5058	1
13554	14268	-0.000	0.000	0.7097	0.4753	1
13554	14269	-0.022	0.000	0.7160	0.4486	1
13555	13588	13.978	0.000	0.7766	0.7152	1
13555	13602	2.021	0.000	0.7596	0.7406	1
13555	13613	-15.997	0.000	0.7599	0.6895	1
13555	13640	0.006	0.000	0.9194	0.8988	1
13555	13655	-0.001	0.000	0.9564	0.9229	1
13555	13693	0.006	0.000	0.9132	0.8751	1
13555	13782	-2.011	0.000	0.7134	0.6781	1
13555	13786	31.989	0.000	0.7187	0.6781	1
13555	13819	0.006	0.000	0.9180	0.8586	1
13555	13837	-0.001	0.000	0.9290	0.8555	1
13555	13842	-18.005	0.000	0.7862	0.7277	1
13555	13843	-18.012	0.000	0.7539	0.6886	1
13555	13902	13.978	0.000	0.7949	0.7480	1
13555	13924	13.985	0.000	0.7792	0.7390	1
13555	13927	-2.010	0.000	0.8079	0.7315	1
13555	13960	0.007	0.000	0.8808	0.8234	1
13555	14054	-2.017	0.000	0.7038	0.6140	1
13555	14090	13.979	0.000	0.8127	0.7927	1
13555	14128	-0.001	0.000	0.9381	0.9030	1
13555	14160	0.006	0.000	0.8668	0.8406	1
13555	14174	-2.009	0.000	0.8616	0.8022	1
13555	14181	13.979	0.000	0.7732	0.7302	1
13555	14193	13.985	0.000	0.8217	0.7988	1
13555	14331	0.006	0.000	0.8772	0.8544	1
13555	14348	13.985	0.000	0.7574	0.7380	1
13555	14533	13.978	0.000	0.7704	0.7105	1
13560	13563	637.438	0.000	0.8668	0.6756	1
13560	13751	635.424	0.000	0.8829	0.7262	1
13560	14039	635.423	0.000	0.8628	0.6643	1
13560	14190	680.481	0.000	0.7029	0.5822	1
13560	14353	680.480	0.000	0.7001	0.5822	1
13561	13745	-42.012	0.000	0.7739	0.4568	1
13561	13810	58.042	0.000	0.8026	0.4969	1
13561	14079	44.027	0.000	0.7576	0.4654	1
13561	14148	-28.032	0.000	0.8197	0.5551	1
13561	14292	30.010	0.000	0.7917	0.5183	1
13561	14402	-56.064	0.000	0.8002	0.5009	1
13561	14507	15.994	0.000	0.7862	0.4969	1
13561	14556	15.995	0.000	0.7937	0.4969	1
13562	14268	-2.016	0.000	0.7025	0.4594	1
13563	13751	-2.015	0.000	0.9535	0.7997	1
13563	13820	-2.954	0.000	0.7380	0.4755	1
13563	13864	42.979	0.000	0.8310	0.6628	1
13563	13903	-2.034	0.000	0.7381	0.4854	1
13563	13912	43.042	0.000	0.8403	0.6840	1
13563	14021	43.043	0.000	0.8398	0.6996	1
13563	14039	-2.015	0.000	0.9326	0.7530	1
13563	14190	43.043	0.000	0.8388	0.6633	1
13563	14353	43.042	0.000	0.8379	0.6840	1
13564	13573	40.031	0.000	0.7702	0.7069	1
13564	13575	-16.030	0.000	0.8036	0.7369	1
13564	13583	54.047	0.000	0.7769	0.6798	1
13564	13584	-16.038	0.000	0.7964	0.7418	1
13564	13587	-16.031	0.000	0.7783	0.7132	1
13564	13588	-30.018	0.000	0.7180	0.6541	1
13564	13592	-14.016	0.000	0.8275	0.7574	1
13564	13604	-14.015	0.000	0.8453	0.7726	1
13564	13620	-14.022	0.000	0.8388	0.7692	1
13564	13634	-12.000	0.000	0.7902	0.7218	1
13564	13638	-12.007	0.000	0.8002	0.7355	1
13564	13746	-27.995	0.000	0.7041	0.6469	1
13564	13754	-14.016	0.000	0.7131	0.6529	1
13564	13756	-30.018	0.000	0.7344	0.6601	1
13564	13763	-12.000	0.000	0.8035	0.7437	1
13564	13776	-0.000	0.000	0.9505	0.9089	1
13564	13786	-12.007	0.000	0.8579	0.7901	1
13564	13787	-14.022	0.000	0.8401	0.7712	1
13564	13799	2.016	0.000	0.7826	0.7711	1
13564	13816	54.047	0.000	0.7831	0.7019	1
13564	13895	66.042	0.000	0.7215	0.5846	1
13564	13901	-12.007	0.000	0.7813	0.7414	1
13564	13915	0.000	0.000	0.9384	0.8976	1
13564	13921	-30.009	0.000	0.7652	0.6894	1
13564	14015	38.052	0.000	0.7143	0.6864	1
13564	14067	-14.016	0.000	0.7883	0.7218	1
13564	14090	-30.017	0.000	0.7372	0.6603	1
13564	14127	-14.022	0.000	0.7667	0.7023	1
13564	14155	-40.031	0.000	0.7472	0.6757	1
13564	14178	2.016	0.000	0.8687	0.8572	1
13564	14193	-30.011	0.000	0.7353	0.6689	1
13564	14195	-14.016	0.000	0.7584	0.6982	1
13564	14276	-0.006	0.000	0.7116	0.6529	1
13564	14315	-14.016	0.000	0.8185	0.7594	1
13564	14319	-12.000	0.000	0.7970	0.7263	1
13564	14348	-30.010	0.000	0.7455	0.6245	1
13564	14349	-12.006	0.000	0.8101	0.7374	1
13564	14545	38.052	0.000	0.7208	0.6420	1
13568	13610	1.994	0.000	0.8544	0.6025	1
13568	13622	88.051	0.000	0.8028	0.5533	1
13568	13650	2.014	0.000	0.8470	0.5893	1
13568	13777	-0.021	0.000	0.8185	0.6214	1
13568	13790	88.051	0.000	0.7340	0.5274	1
13568	13791	-0.000	0.000	0.8157	0.6073	1
13568	13826	2.014	0.000	0.8651	0.5524	1
13568	13847	1.993	0.000	0.8784	0.6244	1
13568	13961	86.035	0.000	0.8018	0.5526	1
13568	13984	2.015	0.000	0.8405	0.4747	1
13568	14002	1.994	0.000	0.7227	0.5275	1
13568	14186	86.035	0.000	0.7346	0.4985	1
13568	14268	2.014	0.000	0.7724	0.5323	1
13568	14269	1.992	0.000	0.8110	0.5927	1
13568	14313	-0.019	0.000	0.7361	0.5873	1
13568	14330	-0.001	0.000	0.7357	0.5914	1
13570	13612	17.988	0.000	0.7447	0.5289	1
13570	13657	18.008	0.000	0.7392	0.5289	1
13570	14311	15.976	0.000	0.7392	0.5289	1
13570	14321	15.992	0.000	0.7439	0.5341	1
13570	14344	120.026	0.000	0.7263	0.6027	1
13571	13689	-0.026	0.000	0.7105	0.5174	1
13571	14264	-0.003	0.000	0.7132	0.4429	1
13572	13605	0.002	0.000	0.9238	0.8216	1
13572	13607	-318.236	0.000	0.7612	0.5509	1
13572	13621	2.006	0.000	0.8917	0.8131	1
13572	13627	2.016	0.000	0.8652	0.7704	1
13572	13642	-335.262	0.000	0.7026	0.5393	1
13572	13649	2.018	0.000	0.8925	0.8131	1
13572	13651	-0.000	0.000	0.9299	0.8465	1
13572	13747	4.031	0.000	0.7226	0.6651	1
13572	13753	-15.995	0.000	0.7060	0.6531	1
13572	13764	-13.979	0.000	0.7773	0.6625	1
13572	13783	2.016	0.000	0.8650	0.7685	1
13572	13788	2.006	0.000	0.8635	0.8021	1
13572	13870	-13.980	0.000	0.7857	0.6665	1
13572	13923	2.006	0.000	0.8672	0.8003	1
13572	13954	2.016	0.000	0.8437	0.7358	1
13572	14030	-0.000	0.000	0.9427	0.8706	1
13572	14068	-270.236	0.000	0.7173	0.5737	1
13572	14129	-0.008	0.000	0.9451	0.8924	1
13572	14175	0.000	0.000	0.9388	0.8724	1
13572	14213	2.016	0.000	0.8656	0.7773	1
13572	14305	-0.000	0.000	0.9818	0.9474	1
13572	14308	2.007	0.000	0.8672	0.7892	1
13572	14315	118.027	0.000	0.7181	0.6907	1
13572	14339	2.016	0.000	0.8954	0.8143	1
13572	14500	2.006	0.000	0.8513	0.7716	1
13573	13575	-56.061	0.000	0.7980	0.6988	1
13573	13583	14.016	0.000	0.7605	0.7235	1
13573	13584	-56.069	0.000	0.7651	0.6653	1
13573	13587	-56.063	0.000	0.7838	0.6958	1
13573	13604	-54.046	0.000	0.7401	0.6589	1
13573	13620	-54.054	0.000	0.7301	0.6230	1
13573	13638	-52.038	0.000	0.7104	0.6152	1
13573	13730	16.032	0.000	0.8492	0.8517	1
13573	13740	-50.016	0.000	0.7732	0.6877	1
13573	13744	26.015	0.000	0.8566	0.7111	1
13573	13754	-54.047	0.000	0.7528	0.6661	1
13573	13763	-52.032	0.000	0.7466	0.6340	1
13573	13776	-40.031	0.000	0.7632	0.6817	1
13573	13778	-130.135	0.000	0.7629	0.7443	1
13573	13786	-52.038	0.000	0.7208	0.5963	1
13573	13787	-54.054	0.000	0.7342	0.6298	1
13573	13816	14.016	0.000	0.7883	0.7636	1
13573	13869	16.032	0.000	0.8301	0.8477	1
13573	13895	26.011	0.000	0.8662	0.7154	1
13573	13901	-52.038	0.000	0.7281	0.6694	1
13573	13915	-40.031	0.000	0.7624	0.6812	1
13573	14015	-1.979	0.000	0.7258	0.6849	1
13573	14046	-94.005	0.000	0.7495	0.6113	1
13573	14127	-54.053	0.000	0.7403	0.6451	1
13573	14146	30.047	0.000	0.7667	0.7916	1
13573	14166	16.032	0.000	0.7744	0.7684	1
13573	14178	-38.016	0.000	0.8374	0.7231	1
13573	14195	-54.047	0.000	0.7615	0.6595	1
13573	14197	-152.084	0.000	0.7083	0.5222	1
13573	14207	-50.016	0.000	0.8038	0.7155	1
13573	14260	-152.084	0.000	0.7180	0.5543	1
13573	14276	-40.038	0.000	0.7518	0.6596	1
13573	14282	26.052	0.000	0.8544	0.7571	1
13573	14315	-54.047	0.000	0.7559	0.6533	1
13573	14319	-52.032	0.000	0.7059	0.6046	1
13573	14349	-52.037	0.000	0.7117	0.6083	1
13574	13748	-2.012	0.000	0.7272	0.5222	1
13575	13583	70.077	0.000	0.7421	0.5608	1
13575	13584	-0.008	0.000	0.9572	0.9241	1
13575	13587	-0.001	0.000	0.9784	0.9593	1
13575	13592	2.014	0.000	0.8332	0.8167	1
13575	13604	2.016	0.000	0.8357	0.8059	1
13575	13620	2.008	0.000	0.8653	0.8321	1
13575	13634	4.030	0.000	0.7432	0.7691	1
13575	13636	-168.117	0.000	0.8492	0.7174	1
13575	13638	4.023	0.000	0.7639	0.7871	1
13575	13658	2.051	0.000	0.7392	0.6603	1
13575	13732	-126.142	0.000	0.7666	0.7180	1
13575	13744	82.077	0.000	0.7449	0.5581	1
13575	13754	2.014	0.000	0.8770	0.8441	1
13575	13763	4.030	0.000	0.7733	0.7596	1
13575	13776	16.030	0.000	0.8235	0.7820	1
13575	13786	4.023	0.000	0.7846	0.7702	1
13575	13787	2.008	0.000	0.8623	0.8278	1
13575	13816	70.077	0.000	0.7596	0.6095	1
13575	13851	-168.117	0.000	0.8176	0.7232	1
13575	13879	-204.201	0.000	0.8653	0.7727	1
13575	13895	82.072	0.000	0.7749	0.5953	1
13575	13901	4.023	0.000	0.7455	0.7772	1
13575	13915	16.030	0.000	0.8122	0.7537	1
13575	14028	-150.105	0.000	0.7779	0.6043	1
13575	14067	2.014	0.000	0.8354	0.7857	1
13575	14123	-204.201	0.000	0.7978	0.7090	1
13575	14127	2.008	0.000	0.8218	0.7878	1
13575	14147	-50.016	0.000	0.7894	0.6988	1
13575	14155	-24.001	0.000	0.7775	0.6896	1
13575	14178	18.046	0.000	0.7552	0.7228	1
13575	14195	2.014	0.000	0.8324	0.7897	1
13575	14294	-128.157	0.000	0.7496	0.7208	1
13575	14315	2.014	0.000	0.8259	0.7884	1
13575	14319	4.030	0.000	0.7701	0.7871	1
13575	14333	-160.054	0.000	0.7335	0.6181	1
13575	14349	4.024	0.000	0.7851	0.7871	1
13575	14495	56.098	0.000	0.7049	0.6254	1
13575	14521	-168.117	0.000	0.8206	0.6891	1
13576	14017	-2.015	0.000	0.7259	0.6521	1
13576	14208	-28.031	0.000	0.7882	0.6985	1
13577	13742	7.970	0.000	0.7108	0.5844	1
13577	13743	-52.051	0.000	0.7132	0.5207	1
13580	13856	-14.017	0.000	0.8130	0.7281	1
13583	13584	-70.085	0.000	0.7449	0.5877	1
13583	13587	-70.079	0.000	0.7513	0.5867	1
13583	13590	-15.995	0.000	0.7623	0.6592	1
13583	13604	-68.062	0.000	0.7107	0.6287	1
13583	13620	-68.070	0.000	0.7508	0.6556	1
13583	13640	-98.037	0.000	0.7325	0.5146	1
13583	13693	-98.037	0.000	0.7485	0.5301	1
13583	13730	2.016	0.000	0.7780	0.8038	1
13583	13744	11.999	0.000	0.7980	0.7164	1
13583	13754	-68.063	0.000	0.7581	0.6415	1
13583	13776	-54.047	0.000	0.7623	0.6699	1
13583	13787	-68.070	0.000	0.7625	0.6654	1
13583	13816	-0.000	0.000	0.9811	0.9296	1
13583	13869	2.016	0.000	0.7280	0.7548	1
13583	13893	-82.043	0.000	0.7160	0.6079	1
13583	13895	11.995	0.000	0.8691	0.8319	1
13583	13915	-54.047	0.000	0.7660	0.6641	1
13583	14127	-68.069	0.000	0.7159	0.6436	1
13583	14128	-98.044	0.000	0.7253	0.5281	1
13583	14146	16.032	0.000	0.8291	0.8780	1
13583	14166	2.016	0.000	0.7002	0.7182	1
13583	14178	-52.031	0.000	0.7994	0.6899	1
13583	14207	-64.032	0.000	0.7079	0.6406	1
13583	14282	12.036	0.000	0.7053	0.6558	1
13583	14533	-84.065	0.000	0.7086	0.5435	1
13584	13587	0.006	0.000	0.9574	0.9264	1
13584	13592	2.022	0.000	0.8848	0.8854	1
13584	13604	2.023	0.000	0.8377	0.8018	1
13584	13620	2.015	0.000	0.8690	0.8592	1
13584	13634	4.037	0.000	0.7210	0.7507	1
13584	13636	-168.109	0.000	0.8079	0.6630	1
13584	13638	4.031	0.000	0.7384	0.7632	1
13584	13658	2.058	0.000	0.7471	0.6854	1
13584	13732	-126.134	0.000	0.7846	0.7412	1
13584	13744	82.084	0.000	0.7327	0.5609	1
13584	13754	2.022	0.000	0.8241	0.7925	1
13584	13763	4.037	0.000	0.7629	0.7601	1
13584	13776	16.038	0.000	0.8176	0.7908	1
13584	13786	4.031	0.000	0.7879	0.7736	1
13584	13787	2.015	0.000	0.8641	0.8381	1
13584	13816	70.085	0.000	0.7477	0.6047	1
13584	13851	-168.109	0.000	0.7979	0.6962	1
13584	13879	-204.194	0.000	0.8085	0.7055	1
13584	13895	82.080	0.000	0.7451	0.5724	1
13584	13901	4.031	0.000	0.7110	0.7463	1
13584	13915	16.038	0.000	0.8077	0.7642	1
13584	13927	-29.968	0.000	0.7213	0.6502	1
13584	14015	54.090	0.000	0.7018	0.6319	1
13584	14028	-150.098	0.000	0.7415	0.5530	1
13584	14067	2.022	0.000	0.8896	0.8579	1
13584	14123	-204.194	0.000	0.7472	0.6490	1
13584	14127	2.016	0.000	0.8513	0.8232	1
13584	14147	-50.008	0.000	0.8048	0.7048	1
13584	14155	-23.993	0.000	0.7898	0.7137	1
13584	14174	-29.967	0.000	0.7093	0.6346	1
13584	14178	18.053	0.000	0.7439	0.7462	1
13584	14195	2.022	0.000	0.8728	0.8406	1
13584	14294	-128.150	0.000	0.7875	0.7721	1
13584	14315	2.022	0.000	0.8395	0.8049	1
13584	14319	4.037	0.000	0.7448	0.7628	1
13584	14349	4.032	0.000	0.7553	0.7632	1
13584	14521	-168.109	0.000	0.7804	0.6377	1
13586	13918	0.001	0.000	0.9661	0.7408	1
13586	13996	-0.000	0.000	0.9557	0.6912	1
13586	14042	-0.003	0.000	0.9621	0.7408	1
13586	14119	-2.014	0.000	0.9662	0.7600	1
13586	14233	-0.001	0.000	0.9642	0.7595	1
13586	14236	-2.016	0.000	0.9571	0.7199	1
13586	14326	-2.018	0.000	0.9603	0.7303	1
13586	14465	-2.017	0.000	0.9610	0.7295	1
13586	14466	-0.001	0.000	0.9685	0.7585	1
13587	13592	2.015	0.000	0.8446	0.8364	1
13587	13604	2.017	0.000	0.8563	0.8287	1
13587	13620	2.009	0.000	0.8842	0.8562	1
13587	13634	4.031	0.000	0.7334	0.7455	1
13587	13636	-168.115	0.000	0.8265	0.6869	1
13587	13638	4.025	0.000	0.7514	0.7611	1
13587	13658	2.052	0.000	0.7477	0.6854	1
13587	13732	-126.140	0.000	0.7830	0.7416	1
13587	13744	82.078	0.000	0.7137	0.5240	1
13587	13754	2.015	0.000	0.8974	0.8668	1
13587	13763	4.031	0.000	0.7897	0.7893	1
13587	13776	16.031	0.000	0.7977	0.7616	1
13587	13786	4.024	0.000	0.8038	0.7892	1
13587	13787	2.009	0.000	0.8806	0.8404	1
13587	13816	70.078	0.000	0.7684	0.6374	1
13587	13851	-168.115	0.000	0.7939	0.6911	1
13587	13879	-204.200	0.000	0.8748	0.7946	1
13587	13895	82.073	0.000	0.7454	0.5645	1
13587	13901	4.025	0.000	0.7310	0.7501	1
13587	13915	16.031	0.000	0.7864	0.7317	1
13587	13927	-29.974	0.000	0.7188	0.6502	1
13587	13946	-160.052	0.000	0.7056	0.5997	1
13587	14028	-150.104	0.000	0.7789	0.6043	1
13587	14067	2.015	0.000	0.8403	0.7869	1
13587	14123	-204.200	0.000	0.8128	0.7352	1
13587	14127	2.010	0.000	0.8429	0.8142	1
13587	14147	-50.015	0.000	0.7855	0.6749	1
13587	14155	-23.999	0.000	0.7916	0.7137	1
13587	14174	-29.974	0.000	0.7070	0.6346	1
13587	14178	18.047	0.000	0.7636	0.7500	1
13587	14195	2.015	0.000	0.8586	0.8325	1
13587	14207	6.047	0.000	0.7039	0.7510	1
13587	14232	-120.020	0.000	0.7013	0.6326	1
13587	14294	-128.156	0.000	0.7798	0.7749	1
13587	14312	-162.068	0.000	0.7115	0.5624	1
13587	14315	2.016	0.000	0.8431	0.8169	1
13587	14319	4.031	0.000	0.7567	0.7611	1
13587	14333	-160.053	0.000	0.7462	0.6372	1
13587	14349	4.026	0.000	0.7726	0.7611	1
13587	14521	-168.115	0.000	0.7976	0.6606	1
13588	13634	18.017	0.000	0.7665	0.8055	1
13588	13638	18.011	0.000	0.7346	0.7616	1
13588	13640	-13.972	0.000	0.7856	0.7087	1
13588	13655	-13.979	0.000	0.7908	0.7152	1
13588	13666	2.016	0.000	0.7213	0.7146	1
13588	13693	-13.972	0.000	0.7884	0.7102	1
13588	13756	-0.000	0.000	0.7468	0.7360	1
13588	13763	18.017	0.000	0.7443	0.7397	1
13588	13776	30.017	0.000	0.7832	0.7761	1
13588	13786	18.011	0.000	0.7210	0.6707	1
13588	13819	-13.972	0.000	0.7448	0.6713	1
13588	13837	-13.979	0.000	0.7418	0.6675	1
13588	13893	2.022	0.000	0.7721	0.7518	1
13588	13902	-0.000	0.000	0.9274	0.8902	1
13588	13915	30.018	0.000	0.7650	0.7672	1
13588	13921	0.008	0.000	0.8175	0.8059	1
13588	13924	0.007	0.000	0.8650	0.8186	1
13588	13927	-15.988	0.000	0.7328	0.6628	1
13588	13960	-13.971	0.000	0.7436	0.7379	1
13588	14090	0.000	0.000	0.9228	0.8861	1
13588	14128	-13.979	0.000	0.7790	0.7085	1
13588	14155	-10.013	0.000	0.7199	0.7448	1
13588	14174	-15.987	0.000	0.7382	0.6719	1
13588	14181	0.000	0.000	0.8817	0.8209	1
13588	14193	0.007	0.000	0.9375	0.8890	1
13588	14195	16.002	0.000	0.7082	0.7304	1
13588	14319	18.017	0.000	0.7469	0.7590	1
13588	14348	0.007	0.000	0.8471	0.8243	1
13588	14349	18.012	0.000	0.7406	0.7294	1
13588	14533	0.000	0.000	0.8843	0.8354	1
13589	13673	-0.000	0.000	0.9987	1.0000	1
13589	13800	-0.000	0.000	0.9992	1.0000	1
13589	13965	-0.000	0.000	0.9978	1.0000	1
13589	13992	12.000	0.000	0.7478	0.6640	1
13589	14120	-0.004	0.000	0.9979	1.0000	1
13589	14165	-0.000	0.000	0.9973	1.0000	1
13589	14286	-0.000	0.000	0.9961	1.0000	1
13589	14297	2.015	0.000	0.8611	0.8218	1
13589	14400	0.000	0.000	0.9968	1.0000	1
13589	14431	2.016	0.000	0.8605	0.8218	1
13589	14493	-0.000	0.000	0.9985	1.0000	1
13589	14535	2.015	0.000	0.8658	0.8218	1
13589	14552	-0.000	0.000	0.9971	1.0000	1
13589	14559	2.016	0.000	0.8679	0.8218	1
13590	13603	-98.037	0.000	0.7099	0.6462	1
13590	13760	2.016	0.000	0.7210	0.6880	1
13590	13816	15.995	0.000	0.7779	0.7371	1
13590	13817	-0.000	0.000	0.7664	0.7208	1
13590	13893	-66.048	0.000	0.7067	0.5999	1
13590	13895	27.990	0.000	0.7137	0.6160	1
13590	14015	0.000	0.000	0.7096	0.6657	1
13590	14178	-36.037	0.000	0.7179	0.6118	1
13590	14495	2.016	0.000	0.7271	0.6736	1
13590	14545	-0.000	0.000	0.7895	0.7597	1
13591	13830	-42.010	0.000	0.7398	0.6800	1
13591	13833	-23.999	0.000	0.7841	0.7015	1
13592	13604	0.001	0.000	0.9041	0.8596	1
13592	13605	-118.025	0.000	0.7087	0.6189	1
13592	13620	-0.006	0.000	0.9148	0.8774	1
13592	13634	2.016	0.000	0.8406	0.7961	1
13592	13638	2.009	0.000	0.8437	0.7961	1
13592	13651	-118.027	0.000	0.7140	0.6405	1
13592	13740	4.031	0.000	0.7117	0.6966	1
13592	13744	80.062	0.000	0.7071	0.5440	1
13592	13746	-13.979	0.000	0.7469	0.6689	1
13592	13754	-0.000	0.000	0.8773	0.8411	1
13592	13763	2.016	0.000	0.8378	0.7708	1
13592	13776	14.016	0.000	0.8421	0.7837	1
13592	13786	2.009	0.000	0.8823	0.8362	1
13592	13787	-0.006	0.000	0.9099	0.8627	1
13592	13799	16.032	0.000	0.8129	0.7592	1
13592	13816	68.063	0.000	0.7157	0.6715	1
13592	13895	80.058	0.000	0.7309	0.5692	1
13592	13901	2.009	0.000	0.8289	0.8036	1
13592	13915	14.016	0.000	0.8472	0.7739	1
