CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
8325	9061	-13.978	0.000	0.7622	0.7878	1
8325	9066	52.032	0.000	0.8328	0.7448	1
8325	9086	-16.030	0.000	0.7519	0.7355	1
8325	9102	-0.000	0.000	0.8489	0.8092	1
8325	9123	-27.994	0.000	0.7277	0.7218	1
8325	9132	-16.032	0.000	0.7069	0.6944	1
8325	9140	-28.001	0.000	0.7109	0.6907	1
8325	9150	50.016	0.000	0.7510	0.6692	1
8325	9156	50.015	0.000	0.7613	0.6996	1
8325	9168	-14.015	0.000	0.7311	0.6848	1
8325	9184	64.028	0.000	0.7833	0.5921	1
8325	9196	64.032	0.000	0.7857	0.5921	1
8325	9233	-16.037	0.000	0.7396	0.7131	1
8325	9236	-16.030	0.000	0.7808	0.7707	1
8325	9237	-16.032	0.000	0.7700	0.7453	1
8325	9378	0.001	0.000	0.8843	0.8629	1
8325	9389	-30.011	0.000	0.7241	0.6543	1
8325	9410	-0.005	0.000	0.9168	0.9028	1
8325	9414	-0.000	0.000	0.9289	0.9036	1
8325	9449	2.016	0.000	0.7485	0.7667	1
8325	9457	64.031	0.000	0.7830	0.5921	1
8325	9459	-14.019	0.000	0.7616	0.7526	1
8325	9504	-14.014	0.000	0.7175	0.7233	1
8325	9514	64.032	0.000	0.7980	0.5921	1
8325	9542	66.048	0.000	0.7258	0.5696	1
8325	9543	-28.030	0.000	0.7574	0.7037	1
8325	9558	64.028	0.000	0.7870	0.5921	1
8325	9597	-28.001	0.000	0.7253	0.7020	1
8325	9649	-14.021	0.000	0.7073	0.7116	1
8325	9661	-14.015	0.000	0.7518	0.7716	1
8325	9666	-14.016	0.000	0.7210	0.6971	1
8325	9698	-2.019	0.000	0.7452	0.7237	1
8325	9699	-12.003	0.000	0.7905	0.7795	1
8325	9700	-14.019	0.000	0.8187	0.7708	1
8325	9713	64.028	0.000	0.7845	0.5921	1
8325	9724	64.031	0.000	0.7883	0.5921	1
8325	9726	64.032	0.000	0.7876	0.5921	1
8325	9766	-13.978	0.000	0.7605	0.7175	1
8325	9784	-2.021	0.000	0.7627	0.7219	1
8325	9791	-27.993	0.000	0.7103	0.6799	1
8325	9793	-14.015	0.000	0.7455	0.7586	1
8325	9811	-2.015	0.000	0.7663	0.7523	1
8325	9829	-14.016	0.000	0.7772	0.7833	1
8325	9846	-14.021	0.000	0.8039	0.8135	1
8325	9872	12.039	0.000	0.7506	0.6940	1
8325	9880	2.016	0.000	0.7779	0.7931	1
8325	9902	-2.015	0.000	0.7351	0.7047	1
8325	9903	-12.000	0.000	0.7624	0.7533	1
8325	9918	-11.999	0.000	0.7947	0.7985	1
8325	9935	-30.016	0.000	0.7173	0.7332	1
8325	9945	64.028	0.000	0.7839	0.5921	1
8325	9951	2.017	0.000	0.7779	0.8235	1
8325	9962	64.032	0.000	0.7781	0.5617	1
8325	9964	40.032	0.000	0.7299	0.5801	1
8325	9967	-16.031	0.000	0.7805	0.7722	1
8325	9994	66.049	0.000	0.7279	0.5696	1
8325	10007	-18.052	0.000	0.7079	0.6984	1
8325	10028	-13.051	0.000	0.7091	0.6915	1
8325	10031	24.001	0.000	0.7836	0.6852	1
8325	10058	24.038	0.000	0.7344	0.6931	1
8325	10059	-26.014	0.000	0.7624	0.6799	1
8325	10061	-96.056	0.000	0.7392	0.6358	1
8325	10137	80.063	0.000	0.7005	0.5377	1
8325	10139	54.048	0.000	0.7179	0.6479	1
8325	10142	-27.994	0.000	0.7240	0.6956	1
8325	10146	-28.001	0.000	0.7200	0.7098	1
8325	10152	66.047	0.000	0.7634	0.5955	1
8325	10153	40.031	0.000	0.7859	0.6378	1
8325	10154	-16.031	0.000	0.7011	0.6832	1
8325	10163	40.027	0.000	0.7799	0.6277	1
8325	10186	-16.000	0.000	0.7150	0.7002	1
8325	10216	2.016	0.000	0.7850	0.8119	1
8325	10230	-2.019	0.000	0.7963	0.7581	1
8325	10236	0.001	0.000	0.9789	0.9754	1
8325	10240	-16.036	0.000	0.7286	0.7034	1
8325	10280	-2.020	0.000	0.7841	0.7491	1
8325	10283	-0.000	0.000	0.9296	0.9204	1
8325	10286	64.032	0.000	0.7763	0.5617	1
8325	10294	-2.015	0.000	0.7850	0.7294	1
8325	10296	-11.999	0.000	0.8255	0.8171	1
8325	10299	-12.000	0.000	0.8192	0.7868	1
8325	10301	-15.995	0.000	0.7481	0.7177	1
8325	10312	-2.016	0.000	0.7934	0.7555	1
8325	10323	-12.003	0.000	0.8156	0.7791	1
8325	10324	-14.019	0.000	0.7955	0.7367	1
8325	10329	-30.016	0.000	0.7100	0.7307	1
8325	10341	54.048	0.000	0.7597	0.6866	1
8325	10342	-14.021	0.000	0.7476	0.7089	1
8325	10351	-14.015	0.000	0.7439	0.7088	1
8325	10359	-12.005	0.000	0.7748	0.7831	1
8325	10363	-13.979	0.000	0.8126	0.7976	1
8325	10370	64.028	0.000	0.7810	0.5617	1
8325	10372	-14.016	0.000	0.7652	0.7447	1
8325	10383	2.017	0.000	0.7936	0.8758	1
8325	10484	0.001	0.000	0.8515	0.8257	1
8325	10485	-15.994	0.000	0.7417	0.7514	1
8325	10486	-18.010	0.000	0.7993	0.7792	1
8325	10495	66.047	0.000	0.7690	0.6165	1
8325	10497	52.031	0.000	0.7887	0.6532	1
8325	10571	-3.957	0.000	0.7079	0.5955	1
8325	10597	66.048	0.000	0.7254	0.5696	1
8325	10598	-28.030	0.000	0.7477	0.7273	1
8325	10616	52.032	0.000	0.7264	0.6274	1
8325	10644	-0.000	0.000	0.9314	0.8935	1
8325	10671	-0.004	0.000	0.8918	0.8454	1
8325	10673	12.038	0.000	0.7176	0.6542	1
8325	10674	-56.024	0.000	0.7370	0.6918	1
8325	10733	0.001	0.000	0.8658	0.8069	1
8325	10736	2.016	0.000	0.7971	0.7976	1
8325	10745	-14.015	0.000	0.7579	0.7300	1
8325	10748	-11.999	0.000	0.7664	0.7626	1
8325	10756	-14.016	0.000	0.8246	0.8112	1
8325	10769	92.064	0.000	0.7072	0.5117	1
8325	10770	50.016	0.000	0.8102	0.6996	1
8325	10775	-14.021	0.000	0.7039	0.7113	1
8325	10784	66.044	0.000	0.7698	0.5955	1
8325	10785	-16.037	0.000	0.7663	0.7536	1
8325	10788	40.033	0.000	0.7561	0.6221	1
8325	10794	92.060	0.000	0.7082	0.5117	1
8325	10798	92.063	0.000	0.7069	0.5117	1
8325	10800	54.047	0.000	0.8089	0.7545	1
8325	10805	66.047	0.000	0.7606	0.5936	1
8325	10806	40.031	0.000	0.7748	0.6581	1
8325	10817	54.043	0.000	0.7573	0.6615	1
8325	10818	40.027	0.000	0.8407	0.7519	1
8325	10822	54.048	0.000	0.7669	0.6615	1
8325	10845	-16.030	0.000	0.7750	0.7461	1
8325	10855	52.032	0.000	0.8561	0.7923	1
8325	10858	66.048	0.000	0.7690	0.5955	1
8325	10860	38.017	0.000	0.8210	0.7405	1
8325	10878	-2.016	0.000	0.7258	0.7061	1
8325	10882	-16.031	0.000	0.7698	0.7491	1
8325	10997	2.016	0.000	0.7975	0.8024	1
8325	11038	-12.005	0.000	0.7044	0.6583	1
8325	11049	52.033	0.000	0.7535	0.6147	1
8325	11056	-11.999	0.000	0.7021	0.6629	1
8325	11091	0.001	0.000	0.8622	0.8395	1
8325	11092	-16.030	0.000	0.7411	0.7762	1
8325	11125	78.048	0.000	0.7520	0.5211	1
8325	11126	64.032	0.000	0.7843	0.5921	1
8325	11139	38.017	0.000	0.7351	0.5882	1
8325	11166	64.032	0.000	0.7878	0.5921	1
8325	11168	38.016	0.000	0.7314	0.5882	1
8325	11171	38.012	0.000	0.7414	0.6092	1
8325	11180	78.044	0.000	0.7769	0.5674	1
8325	11181	52.028	0.000	0.7851	0.6532	1
8325	11188	64.028	0.000	0.8044	0.6280	1
8325	11280	-14.014	0.000	0.8598	0.8388	1
8325	11318	-14.022	0.000	0.7523	0.7231	1
8325	11335	-11.999	0.000	0.7131	0.6887	1
8325	11366	-13.979	0.000	0.7737	0.7555	1
8325	11385	50.012	0.000	0.7368	0.6168	1
8325	11395	52.031	0.000	0.7993	0.7035	1
8325	11398	50.016	0.000	0.7341	0.6312	1
8325	11401	52.032	0.000	0.8507	0.7923	1
8325	11416	66.048	0.000	0.7393	0.5766	1
8325	11417	38.017	0.000	0.8434	0.7546	1
8325	11419	64.032	0.000	0.7856	0.5921	1
8325	11451	-0.006	0.000	0.9670	0.9502	1
8325	11455	-16.036	0.000	0.7734	0.7667	1
8325	11467	38.016	0.000	0.7675	0.6898	1
8325	11468	-14.015	0.000	0.8136	0.7927	1
8325	11480	38.012	0.000	0.7604	0.6688	1
8325	11486	38.016	0.000	0.7734	0.6898	1
8325	11491	-0.004	0.000	0.9207	0.8707	1
8325	11502	0.001	0.000	0.9579	0.9279	1
8325	11526	0.001	0.000	0.9569	0.9200	1
8325	11533	66.048	0.000	0.7621	0.5955	1
8325	11544	-30.009	0.000	0.7335	0.6793	1
8325	11549	50.016	0.000	0.7641	0.6692	1
8325	11551	50.012	0.000	0.7404	0.6312	1
8325	11553	2.016	0.000	0.7948	0.7854	1
8325	11623	-16.030	0.000	0.7297	0.7088	1
8325	11674	38.015	0.000	0.7367	0.6005	1
8325	11694	-28.000	0.000	0.7085	0.7023	1
8325	11720	-14.015	0.000	0.7733	0.7615	1
8325	11760	-30.009	0.000	0.7628	0.7629	1
8325	11767	-16.036	0.000	0.7761	0.7432	1
8325	11780	64.033	0.000	0.7883	0.5921	1
8325	11811	54.048	0.000	0.7824	0.7082	1
8325	11858	-16.030	0.000	0.7130	0.6784	1
8325	11892	64.033	0.000	0.7949	0.5921	1
8325	11898	38.017	0.000	0.7996	0.6988	1
8325	11922	-12.005	0.000	0.7861	0.7665	1
8325	11929	52.032	0.000	0.8413	0.7538	1
8325	11986	2.016	0.000	0.7962	0.7931	1
8325	11996	-11.999	0.000	0.7971	0.7488	1
8325	12017	-14.015	0.000	0.8233	0.8177	1
8325	12023	0.000	0.000	0.8342	0.8053	1
8325	12042	-15.994	0.000	0.7363	0.7336	1
8325	12054	64.031	0.000	0.7889	0.5921	1
8325	12106	52.032	0.000	0.7314	0.6567	1
8325	12121	-27.993	0.000	0.7524	0.7521	1
8325	12135	-2.015	0.000	0.7091	0.7047	1
8325	12151	38.017	0.000	0.7940	0.6988	1
8325	12168	-11.999	0.000	0.7940	0.7847	1
8325	12202	-16.030	0.000	0.7617	0.7394	1
8325	12271	80.060	0.000	0.7106	0.5377	1
8325	12272	64.028	0.000	0.7880	0.5921	1
8325	12275	-14.014	0.000	0.7593	0.7413	1
8325	12299	0.001	0.000	0.9396	0.8886	1
8325	12352	-11.999	0.000	0.7194	0.7145	1
8325	12362	-192.078	0.000	0.7132	0.5456	1
8325	12368	-12.005	0.000	0.7844	0.7506	1
8325	12393	-15.995	0.000	0.7421	0.7344	1
8325	12398	-14.022	0.000	0.7698	0.7570	1
8325	12416	-14.015	0.000	0.7845	0.7630	1
8325	12432	-16.030	0.000	0.7698	0.7444	1
8325	12440	-27.993	0.000	0.7116	0.6871	1
8325	12464	-192.078	0.000	0.7375	0.5609	1
8325	12503	2.015	0.000	0.7908	0.8548	1
8325	12504	0.001	0.000	0.9516	0.9131	1
8325	12524	2.017	0.000	0.8249	0.8548	1
8325	12595	0.000	0.000	0.9646	0.9294	1
8325	12615	-15.994	0.000	0.7023	0.6852	1
8325	12616	-30.009	0.000	0.7492	0.7245	1
8325	12638	52.031	0.000	0.7843	0.6825	1
8325	12658	-11.999	0.000	0.7438	0.6726	1
8325	12660	-14.015	0.000	0.7371	0.7608	1
8325	12680	-14.021	0.000	0.7688	0.7574	1
8325	12683	-12.005	0.000	0.7113	0.6985	1
8325	12688	38.017	0.000	0.7957	0.6988	1
8325	12773	2.016	0.000	0.8160	0.8303	1
8325	12840	0.001	0.000	0.7400	0.7943	1
8325	12852	-30.009	0.000	0.7369	0.7446	1
8325	12866	-30.016	0.000	0.7033	0.6886	1
