CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
12489	13946	0.001	0.000	0.8766	0.8268	1
12489	14127	162.063	0.000	0.7078	0.6506	1
12489	14333	0.001	0.000	0.7630	0.7392	1
12490	13609	-42.010	0.000	0.7241	0.5287	1
12490	13710	12.040	0.000	0.7025	0.4421	1
12490	14267	-15.991	0.000	0.7112	0.4775	1
12491	12972	-2.019	0.000	0.7122	0.4951	1
12491	13464	41.994	0.000	0.7227	0.5925	1
12491	13680	15.996	0.000	0.7410	0.5430	1
12491	13682	15.978	0.000	0.7222	0.5162	1
12491	14136	-12.052	0.000	0.7132	0.5262	1
12491	14139	-12.035	0.000	0.7079	0.5073	1
12491	14380	11.965	0.000	0.7272	0.5309	1
12491	14443	-14.051	0.000	0.7096	0.4993	1
12492	12519	1.009	0.000	0.8760	0.6607	1
12492	12562	-0.009	0.000	0.7461	0.5195	1
12492	12818	0.001	0.000	0.7691	0.5523	1
12492	12819	-0.009	0.000	0.7306	0.4940	1
12492	12829	-0.001	0.000	0.7016	0.4514	1
12493	12511	0.012	0.000	0.7347	0.4615	1
12493	12530	0.018	0.000	0.7617	0.5547	1
12493	12842	2.031	0.000	0.7058	0.4876	1
12493	13182	15.992	0.000	0.7023	0.4232	1
12493	13221	16.013	0.000	0.7028	0.5166	1
12493	13227	0.018	0.000	0.7157	0.4985	1
12493	13568	-70.024	0.000	0.7078	0.4109	1
12493	13622	18.027	0.000	0.7079	0.4272	1
12493	13777	-70.044	0.000	0.7167	0.4218	1
12493	13791	-70.024	0.000	0.7165	0.4181	1
12493	13961	16.011	0.000	0.7439	0.4892	1
12494	13922	0.841	0.000	0.7094	0.3981	1
12494	13989	0.840	0.000	0.7114	0.3999	1
12494	14025	0.828	0.000	0.7178	0.4012	1
12494	14077	0.826	0.000	0.7305	0.4380	1
12494	14116	0.840	0.000	0.7284	0.4385	1
12494	14152	0.837	0.000	0.7266	0.4237	1
12495	12496	-18.010	0.000	0.7613	0.6162	1
12495	12526	28.031	0.000	0.8154	0.7508	1
12495	12567	-26.016	0.000	0.7236	0.6452	1
12495	12715	28.031	0.000	0.8044	0.7137	1
12495	12808	2.016	0.000	0.7066	0.5821	1
12495	12904	-0.000	0.000	0.7981	0.7240	1
12495	12953	-74.037	0.000	0.7620	0.6063	1
12495	12981	-18.011	0.000	0.7521	0.5844	1
12495	13039	2.015	0.000	0.7285	0.6372	1
12495	13142	0.000	0.000	0.8347	0.7458	1
12495	13143	-18.010	0.000	0.7356	0.5614	1
12495	13144	-60.021	0.000	0.7045	0.6352	1
12495	13426	-0.001	0.000	0.8354	0.7577	1
12495	13541	-0.000	0.000	0.8440	0.7715	1
12495	14216	-0.000	0.000	0.8420	0.7730	1
12496	12568	-26.016	0.000	0.8083	0.7030	1
12496	12981	-0.000	0.000	0.9477	0.8366	1
12496	13067	-26.016	0.000	0.8087	0.6767	1
12496	13142	18.010	0.000	0.8418	0.6807	1
12496	13143	0.000	0.000	0.9529	0.8512	1
12496	13144	-42.011	0.000	0.7076	0.5829	1
12496	13145	-60.021	0.000	0.7403	0.5484	1
12496	13206	-26.016	0.000	0.8165	0.7081	1
12497	12498	-95.058	0.000	0.8500	0.6419	1
12497	12561	18.010	0.000	0.7259	0.4916	1
12497	12570	-26.016	0.000	0.8667	0.7335	1
12497	12905	18.010	0.000	0.7382	0.5151	1
12497	12981	60.021	0.000	0.7070	0.6226	1
12497	12982	-0.000	0.000	0.9381	0.7995	1
12497	12985	-123.090	0.000	0.7976	0.5472	1
12497	13069	-26.016	0.000	0.8493	0.7017	1
12497	13142	78.031	0.000	0.7530	0.6118	1
12497	13143	60.021	0.000	0.7025	0.6440	1
12497	13144	18.010	0.000	0.8614	0.6585	1
12497	13145	0.000	0.000	0.8950	0.6356	1
12497	13147	-137.068	0.000	0.7632	0.5875	1
12497	13230	-26.016	0.000	0.8564	0.6699	1
12498	12527	-26.016	0.000	0.8247	0.6632	1
12498	12610	2.015	0.000	0.7120	0.5334	1
12498	12906	-42.011	0.000	0.7168	0.6293	1
12498	12982	95.058	0.000	0.8765	0.6932	1
12498	12985	-28.032	0.000	0.8460	0.6307	1
12498	13145	95.058	0.000	0.8494	0.6653	1
12498	13147	-42.010	0.000	0.8173	0.6989	1
12498	13150	-70.041	0.000	0.7091	0.4941	1
12503	12504	-2.014	0.000	0.7847	0.8574	1
12503	12524	0.001	0.000	0.9290	0.9067	1
12503	12595	-2.015	0.000	0.8049	0.8923	1
12503	12638	50.016	0.000	0.8052	0.7708	1
12503	12658	-14.014	0.000	0.8664	0.8458	1
12503	12683	-14.020	0.000	0.8767	0.8650	1
12503	12773	0.001	0.000	0.9417	0.9373	1
12503	12962	-14.014	0.000	0.7581	0.7862	1
12503	13004	-14.020	0.000	0.8609	0.8707	1
12503	13047	62.016	0.000	0.7556	0.6787	1
12503	13126	50.017	0.000	0.8377	0.7456	1
12503	13131	-2.014	0.000	0.7203	0.7546	1
12503	13175	0.001	0.000	0.9179	0.8907	1
12503	13185	-14.021	0.000	0.7455	0.7168	1
12503	13203	-14.014	0.000	0.7766	0.8029	1
12503	13247	-2.015	0.000	0.7092	0.7672	1
12503	13255	62.017	0.000	0.7656	0.6571	1
12503	13403	50.017	0.000	0.7041	0.7379	1
12503	13476	-2.013	0.000	0.7560	0.8080	1
12503	13507	-14.014	0.000	0.8869	0.8553	1
12503	13520	-14.020	0.000	0.8879	0.8704	1
12503	13583	50.018	0.000	0.7126	0.7456	1
12503	13740	-14.014	0.000	0.8465	0.8368	1
12503	13744	62.017	0.000	0.7365	0.6111	1
12503	13799	-2.014	0.000	0.7037	0.8279	1
12503	13816	50.017	0.000	0.7315	0.7613	1
12503	13895	62.012	0.000	0.7601	0.6571	1
12503	14112	-46.003	0.000	0.7280	0.7264	1
12503	14166	52.033	0.000	0.8124	0.7265	1
12503	14178	-2.014	0.000	0.7708	0.8104	1
12503	14207	-14.014	0.000	0.7856	0.7859	1
12503	14282	62.054	0.000	0.7008	0.6021	1
12504	12524	2.016	0.000	0.8134	0.8330	1
12504	12534	-32.026	0.000	0.7107	0.6710	1
12504	12582	-30.012	0.000	0.7109	0.6994	1
12504	12595	-0.001	0.000	0.9889	0.9626	1
12504	12615	-15.995	0.000	0.7435	0.7157	1
12504	12616	-30.010	0.000	0.7691	0.7541	1
12504	12638	52.030	0.000	0.7838	0.6579	1
12504	12658	-12.000	0.000	0.7632	0.6914	1
12504	12660	-14.016	0.000	0.7656	0.7589	1
12504	12680	-14.022	0.000	0.8109	0.7765	1
12504	12683	-12.006	0.000	0.7147	0.6870	1
12504	12688	38.016	0.000	0.7877	0.6610	1
12504	12773	2.015	0.000	0.7988	0.7945	1
12504	12840	-0.000	0.000	0.7755	0.7943	1
12504	12852	-30.010	0.000	0.7859	0.7777	1
12504	12866	-30.017	0.000	0.7368	0.6957	1
12504	12867	-16.038	0.000	0.8038	0.7539	1
12504	12897	-2.016	0.000	0.7718	0.7135	1
12504	12901	-15.996	0.000	0.7501	0.7396	1
12504	12924	-16.031	0.000	0.8291	0.7898	1
12504	12940	-14.022	0.000	0.8311	0.7752	1
12504	12943	-18.011	0.000	0.8341	0.7904	1
12504	12962	-12.000	0.000	0.8566	0.8145	1
12504	12967	-14.015	0.000	0.7810	0.7301	1
12504	13004	-12.006	0.000	0.7885	0.7372	1
12504	13006	-30.011	0.000	0.7868	0.7523	1
12504	13025	-14.023	0.000	0.8084	0.7758	1
12504	13047	64.030	0.000	0.8244	0.6586	1
12504	13106	-16.037	0.000	0.7947	0.7599	1
12504	13126	52.031	0.000	0.7522	0.6743	1
12504	13131	-0.000	0.000	0.8522	0.8423	1
12504	13175	2.016	0.000	0.8330	0.8438	1
12504	13185	-12.007	0.000	0.8203	0.7551	1
12504	13203	-12.000	0.000	0.8435	0.7960	1
12504	13247	-0.001	0.000	0.8974	0.8658	1
12504	13255	64.031	0.000	0.8025	0.5831	1
12504	13265	-14.022	0.000	0.8078	0.7754	1
12504	13269	-14.021	0.000	0.7976	0.7673	1
12504	13270	-2.016	0.000	0.7877	0.7604	1
12504	13271	-30.053	0.000	0.7267	0.6838	1
12504	13279	-14.015	0.000	0.8036	0.7765	1
12504	13286	-16.031	0.000	0.8050	0.7479	1
12504	13302	-18.011	0.000	0.8534	0.8181	1
12504	13332	-14.022	0.000	0.8490	0.8190	1
12504	13351	-14.014	0.000	0.7970	0.7694	1
12504	13433	-15.995	0.000	0.7028	0.6807	1
12504	13452	0.000	0.000	0.7458	0.7321	1
12504	13476	0.001	0.000	0.9493	0.9234	1
12504	13507	-12.000	0.000	0.8135	0.7849	1
12504	13520	-12.006	0.000	0.7531	0.7361	1
12504	13564	-2.015	0.000	0.7468	0.6929	1
12504	13573	38.016	0.000	0.7586	0.6141	1
12504	13575	-18.046	0.000	0.7073	0.7249	1
12504	13583	52.032	0.000	0.7011	0.6743	1
12504	13592	-16.031	0.000	0.8132	0.7756	1
12504	13604	-16.030	0.000	0.8089	0.7674	1
12504	13620	-16.038	0.000	0.8531	0.8031	1
12504	13634	-14.016	0.000	0.7664	0.7170	1
12504	13638	-14.022	0.000	0.8449	0.8015	1
12504	13666	-30.017	0.000	0.7220	0.6784	1
12504	13740	-12.000	0.000	0.8720	0.8650	1
12504	13744	64.031	0.000	0.7851	0.5831	1
12504	13746	-30.011	0.000	0.7590	0.7250	1
12504	13754	-16.031	0.000	0.8183	0.7760	1
12504	13763	-14.016	0.000	0.7623	0.6977	1
12504	13776	-2.016	0.000	0.7686	0.7135	1
12504	13786	-14.022	0.000	0.7869	0.7580	1
12504	13787	-16.038	0.000	0.8425	0.7955	1
12504	13799	0.000	0.000	0.8745	0.8369	1
12504	13816	52.032	0.000	0.7041	0.6374	1
12504	13828	-18.010	0.000	0.7045	0.7114	1
12504	13895	64.027	0.000	0.7983	0.5831	1
12504	13901	-14.022	0.000	0.8369	0.8168	1
12504	13915	-2.015	0.000	0.7760	0.7420	1
12504	13946	-178.099	0.000	0.7075	0.5232	1
12504	14046	-55.989	0.000	0.7052	0.6485	1
12504	14067	-16.032	0.000	0.7970	0.7551	1
12504	14112	-43.989	0.000	0.7538	0.7038	1
12504	14127	-16.037	0.000	0.8122	0.7643	1
12504	14132	-30.010	0.000	0.7338	0.6500	1
12504	14166	54.048	0.000	0.7779	0.6936	1
12504	14178	0.000	0.000	0.9043	0.8552	1
12504	14195	-16.031	0.000	0.7832	0.7402	1
12504	14207	-12.000	0.000	0.8193	0.7838	1
12504	14276	-2.022	0.000	0.8232	0.7629	1
12504	14315	-16.031	0.000	0.7776	0.7388	1
12504	14319	-14.016	0.000	0.7960	0.7562	1
12504	14349	-14.021	0.000	0.8013	0.7726	1
12504	14360	-18.010	0.000	0.7616	0.7481	1
12505	12696	-0.002	0.000	0.9153	0.5976	1
12505	12714	2.010	0.000	0.9136	0.6373	1
12505	12726	-0.005	0.000	0.9167	0.6422	1
12505	12746	0.004	0.000	0.9237	0.6372	1
12505	12758	-26.016	0.000	0.9283	0.6630	1
12505	12767	-24.000	0.000	0.8858	0.5578	1
12505	12824	-14.020	0.000	0.9065	0.6403	1
12505	13220	-26.016	0.000	0.9272	0.6630	1
12505	13222	-0.000	0.000	0.9211	0.6184	1
12505	13449	0.000	0.000	0.9122	0.6413	1
12505	13586	-19.968	0.000	0.9152	0.6225	1
12505	13918	-19.967	0.000	0.9214	0.6184	1
12505	13996	-19.969	0.000	0.9109	0.6184	1
12505	14042	-19.971	0.000	0.9149	0.6184	1
12505	14119	-21.982	0.000	0.9273	0.6630	1
12505	14233	-19.969	0.000	0.9188	0.6422	1
12505	14236	-21.984	0.000	0.9181	0.6381	1
12505	14326	-21.986	0.000	0.9254	0.6630	1
12505	14465	-21.985	0.000	0.9167	0.6184	1
12505	14466	-19.969	0.000	0.9115	0.5976	1
12506	13023	-100.018	0.000	0.7376	0.4041	1
12506	13282	168.133	0.000	0.7063	0.3953	1
12506	13352	168.134	0.000	0.7074	0.3762	1
12510	12511	0.015	0.000	0.7723	0.5310	1
12510	12530	0.021	0.000	0.8488	0.6317	1
12510	12842	2.035	0.000	0.7625	0.5055	1
12510	13029	0.021	0.000	0.7674	0.5738	1
12510	13182	15.996	0.000	0.7586	0.4616	1
12510	13221	16.016	0.000	0.7120	0.4828	1
12510	13227	0.021	0.000	0.7846	0.6072	1
12510	13568	-70.020	0.000	0.7339	0.4217	1
12510	13622	18.031	0.000	0.7474	0.4005	1
12510	13777	-70.041	0.000	0.7540	0.3935	1
12510	13790	18.031	0.000	0.7641	0.4758	1
12510	13791	-70.021	0.000	0.7739	0.4413	1
12510	13961	16.014	0.000	0.7861	0.4582	1
12510	14186	16.015	0.000	0.7323	0.4506	1
12511	12530	0.006	0.000	0.8009	0.5622	1
12511	12842	2.019	0.000	0.7096	0.4403	1
12511	13182	15.980	0.000	0.7637	0.4722	1
12511	13227	0.005	0.000	0.7237	0.5221	1
12511	13568	-70.036	0.000	0.7460	0.4233	1
12511	13593	16.000	0.000	0.7080	0.4123	1
12511	13777	-70.056	0.000	0.7808	0.4467	1
12511	13791	-70.036	0.000	0.7799	0.4453	1
12511	13961	15.999	0.000	0.7667	0.4685	1
12511	14186	16.000	0.000	0.7338	0.4410	1
12512	12559	-15.996	0.000	0.7544	0.4812	1
12512	12560	-16.016	0.000	0.7632	0.4647	1
12512	12685	1.995	0.000	0.7903	0.4470	1
12512	13009	-15.997	0.000	0.7198	0.4454	1
12512	13023	-16.016	0.000	0.7352	0.4651	1
12512	13312	-15.999	0.000	0.7335	0.4828	1
12512	13316	-16.016	0.000	0.7502	0.4796	1
12512	13568	15.993	0.000	0.7404	0.3952	1
12512	13777	15.972	0.000	0.7362	0.3952	1
12512	13791	15.993	0.000	0.7539	0.4465	1
12512	13998	15.992	0.000	0.7698	0.4851	1
12512	14313	15.974	0.000	0.7427	0.4037	1
12512	14330	15.992	0.000	0.7603	0.4650	1
12514	13210	79.063	0.000	0.8451	0.7331	1
12514	13762	36.022	0.000	0.7017	0.5705	1
12514	13953	79.064	0.000	0.7057	0.6215	1
12519	12562	-1.018	0.000	0.7516	0.5983	1
12519	12818	-1.008	0.000	0.8108	0.6779	1
12519	12819	-1.018	0.000	0.7573	0.6067	1
12519	12827	-0.001	0.000	0.7604	0.6354	1
12519	12829	-1.010	0.000	0.7811	0.6642	1
12519	12891	-1.008	0.000	0.7053	0.5433	1
12519	12919	-1.018	0.000	0.7187	0.5821	1
12519	12992	-1.010	0.000	0.7173	0.5909	1
12520	12675	17.003	0.000	0.8315	0.7018	1
12520	12676	0.000	0.000	0.8829	0.7522	1
12520	12684	-0.011	0.000	0.8991	0.8153	1
12520	12766	18.010	0.000	0.7021	0.5755	1
12520	12828	0.000	0.000	0.8169	0.6879	1
12520	12832	-0.011	0.000	0.8148	0.7045	1
12522	12528	0.002	0.000	0.8794	0.8628	1
12522	12708	-2.022	0.000	0.7316	0.6412	1
12522	12807	0.000	0.000	0.8881	0.8285	1
12522	12833	-0.004	0.000	0.8724	0.7983	1
12522	12834	-18.015	0.000	0.7063	0.6294	1
12522	12844	0.002	0.000	0.8996	0.8559	1
12522	13049	-14.020	0.000	0.8557	0.8041	1
12522	13226	0.002	0.000	0.9244	0.8885	1
12522	13262	-0.005	0.000	0.8542	0.7681	1
12522	13307	-14.020	0.000	0.8610	0.7726	1
12522	13340	0.002	0.000	0.9472	0.9082	1
12522	13425	-2.013	0.000	0.7537	0.6599	1
12522	13514	-2.012	0.000	0.7402	0.6440	1
12522	13602	0.002	0.000	0.8779	0.8206	1
12522	13613	-18.016	0.000	0.7345	0.6633	1
12522	13873	-14.019	0.000	0.8572	0.7938	1
12522	13960	-2.012	0.000	0.7051	0.6232	1
12522	14331	-2.013	0.000	0.7014	0.6243	1
12523	13298	-28.032	0.000	0.7891	0.6180	1
12524	12595	-2.016	0.000	0.8301	0.8665	1
12524	12638	50.015	0.000	0.8371	0.7795	1
12524	12658	-14.016	0.000	0.8298	0.7595	1
12524	12683	-14.021	0.000	0.8406	0.7805	1
12524	12773	-0.000	0.000	0.9115	0.8742	1
12524	12940	-16.037	0.000	0.7275	0.7075	1
12524	13004	-14.021	0.000	0.8265	0.7758	1
12524	13126	50.016	0.000	0.9147	0.8189	1
12524	13131	-2.016	0.000	0.7462	0.7546	1
12524	13175	0.000	0.000	0.9574	0.9493	1
12524	13247	-2.016	0.000	0.7427	0.7672	1
12524	13255	62.016	0.000	0.7078	0.5998	1
12524	13332	-16.038	0.000	0.7050	0.7389	1
12524	13403	50.016	0.000	0.8323	0.7832	1
12524	13476	-2.014	0.000	0.7858	0.8080	1
12524	13507	-14.016	0.000	0.8645	0.8015	1
12524	13520	-14.022	0.000	0.8674	0.8159	1
12524	13583	50.016	0.000	0.8486	0.8189	1
12524	13740	-14.016	0.000	0.7623	0.7227	1
12524	13799	-2.015	0.000	0.7444	0.8279	1
12524	13816	50.016	0.000	0.8489	0.8112	1
12524	13895	62.011	0.000	0.7022	0.5998	1
12524	14112	-46.005	0.000	0.7248	0.6817	1
12524	14166	52.032	0.000	0.7560	0.6571	1
12524	14178	-2.015	0.000	0.7782	0.7794	1
12524	14203	36.037	0.000	0.7225	0.7031	1
12524	14207	-14.016	0.000	0.8455	0.7902	1
12526	12715	0.000	0.000	0.9139	0.8671	1
12526	12904	-28.031	0.000	0.8325	0.7535	1
12526	13142	-28.031	0.000	0.7516	0.7155	1
12526	13426	-28.032	0.000	0.7786	0.7008	1
12526	13541	-28.032	0.000	0.8446	0.7776	1
12526	14017	-28.032	0.000	0.7433	0.7028	1
12526	14216	-28.032	0.000	0.8318	0.7661	1
12527	13149	-42.010	0.000	0.8113	0.7021	1
12528	12708	-2.024	0.000	0.7499	0.6872	1
12528	12807	-0.002	0.000	0.9432	0.8630	1
12528	12833	-0.006	0.000	0.7146	0.7072	1
12528	12844	-0.000	0.000	0.7562	0.7831	1
12528	13108	-2.023	0.000	0.7006	0.6762	1
12528	13226	0.000	0.000	0.7151	0.7397	1
12528	13307	-14.022	0.000	0.7514	0.7558	1
12528	13340	0.000	0.000	0.7959	0.7942	1
12528	13425	-2.015	0.000	0.7687	0.6730	1
12528	13514	-2.014	0.000	0.7660	0.6781	1
12528	13602	0.000	0.000	0.7111	0.7530	1
12528	13960	-2.014	0.000	0.7381	0.6968	1
12528	14160	-2.016	0.000	0.7127	0.6032	1
12528	14331	-2.015	0.000	0.7274	0.6798	1
12530	12842	2.014	0.000	0.8180	0.5564	1
12530	13029	0.000	0.000	0.7886	0.5921	1
12530	13182	15.975	0.000	0.8103	0.5562	1
12530	13221	15.995	0.000	0.7894	0.5885	1
12530	13227	-0.000	0.000	0.8471	0.6706	1
12530	13568	-70.041	0.000	0.7948	0.4698	1
12530	13593	15.994	0.000	0.7273	0.4490	1
12530	13594	15.998	0.000	0.7553	0.4789	1
12530	13622	18.010	0.000	0.8091	0.4767	1
12530	13777	-70.062	0.000	0.8187	0.4698	1
12530	13790	18.010	0.000	0.7858	0.5024	1
12530	13791	-70.042	0.000	0.8315	0.5014	1
12530	13826	-68.027	0.000	0.7195	0.4889	1
12530	13847	-68.048	0.000	0.7218	0.4698	1
12530	13961	15.993	0.000	0.8122	0.5083	1
12530	13984	-68.026	0.000	0.7161	0.4777	1
12530	14186	15.994	0.000	0.7829	0.5038	1
12530	14447	-54.048	0.000	0.7088	0.3390	1
12531	12543	-60.021	0.000	0.7148	0.6963	1
12533	12950	-14.015	0.000	0.7654	0.6414	1
12534	12553	-1.980	0.000	0.7303	0.7115	1
12534	12615	16.031	0.000	0.7075	0.6919	1
12534	12671	-100.025	0.000	0.7063	0.6838	1
12534	12680	18.004	0.000	0.7404	0.7531	1
12534	12697	-13.980	0.000	0.7733	0.7185	1
12534	12698	-15.996	0.000	0.7114	0.6325	1
12534	12708	-13.988	0.000	0.7379	0.7089	1
12534	12724	-13.981	0.000	0.7070	0.7108	1
12534	12791	-13.986	0.000	0.7509	0.6932	1
12534	12840	32.026	0.000	0.7913	0.7042	1
12534	12889	-13.980	0.000	0.7932	0.7237	1
12534	12893	-42.019	0.000	0.7194	0.7535	1
12534	12940	18.004	0.000	0.8263	0.8213	1
12534	12943	14.015	0.000	0.7366	0.7237	1
12534	12951	-0.000	0.000	0.7577	0.7291	1
12534	12967	18.011	0.000	0.8064	0.8028	1
12534	13025	18.003	0.000	0.8091	0.8028	1
12534	13108	-13.987	0.000	0.7832	0.7283	1
12534	13131	32.026	0.000	0.7668	0.6753	1
12534	13173	-13.979	0.000	0.7860	0.7348	1
12534	13201	-13.986	0.000	0.8020	0.7533	1
12534	13234	16.031	0.000	0.8048	0.8128	1
12534	13247	32.026	0.000	0.7727	0.7018	1
12534	13265	18.004	0.000	0.8103	0.8311	1
12534	13269	18.005	0.000	0.8099	0.8648	1
12534	13279	18.011	0.000	0.7805	0.8028	1
12534	13302	14.015	0.000	0.7082	0.6878	1
12534	13332	18.004	0.000	0.7748	0.7930	1
12534	13351	18.012	0.000	0.7734	0.8028	1
12534	13433	16.031	0.000	0.7136	0.7392	1
12534	13455	-13.986	0.000	0.7343	0.6775	1
12534	13476	32.027	0.000	0.7406	0.7423	1
12534	13488	0.000	0.000	0.7591	0.7446	1
12534	13555	-13.985	0.000	0.8074	0.7725	1
12534	13588	-0.007	0.000	0.7577	0.6950	1
12534	13634	18.010	0.000	0.7639	0.7629	1
12534	13638	18.004	0.000	0.7944	0.8028	1
12534	13640	-13.979	0.000	0.7676	0.7234	1
12534	13655	-13.986	0.000	0.7906	0.7361	1
12534	13658	16.031	0.000	0.7348	0.7486	1
12534	13666	2.009	0.000	0.7451	0.7291	1
12534	13693	-13.979	0.000	0.7625	0.7132	1
12534	13763	18.010	0.000	0.8354	0.8311	1
12534	13786	18.004	0.000	0.8222	0.7846	1
12534	13799	32.026	0.000	0.7050	0.7018	1
12534	13819	-13.979	0.000	0.8097	0.7605	1
12534	13837	-13.986	0.000	0.7693	0.7070	1
12534	13901	18.004	0.000	0.7730	0.7930	1
12534	13902	-0.007	0.000	0.7441	0.6801	1
12534	13921	0.001	0.000	0.7306	0.7003	1
12534	13954	-100.016	0.000	0.7001	0.6789	1
12534	13960	-13.978	0.000	0.7917	0.7725	1
12534	14090	-0.006	0.000	0.7558	0.7143	1
12534	14128	-13.986	0.000	0.7644	0.7090	1
12534	14160	-13.979	0.000	0.7099	0.6725	1
12534	14178	32.026	0.000	0.8119	0.7748	1
12534	14181	-0.006	0.000	0.7794	0.7157	1
12534	14193	-0.000	0.000	0.7666	0.6983	1
12534	14319	18.010	0.000	0.8027	0.8028	1
12534	14331	-13.979	0.000	0.7846	0.7475	1
12534	14348	0.000	0.000	0.7599	0.7157	1
12534	14349	18.005	0.000	0.8125	0.8028	1
12535	12870	-0.000	0.000	0.7797	0.5571	1
12535	13140	-15.995	0.000	0.7755	0.6133	1
12535	13151	-42.010	0.000	0.7083	0.4755	1
12535	13899	-44.027	0.000	0.7572	0.5540	1
12536	12620	-14.018	0.000	0.7010	0.6325	1
12536	12645	-2.015	0.000	0.7368	0.7043	1
12538	13132	-170.092	0.000	0.8112	0.6373	1
12538	13248	-122.071	0.000	0.7668	0.6470	1
12538	13491	-136.086	0.000	0.7634	0.7175	1
12538	13523	-14.012	0.000	0.8887	0.7879	1
12538	13580	-122.070	0.000	0.7326	0.5909	1
12538	13856	-136.088	0.000	0.8505	0.7019	1
12538	14074	-150.103	0.000	0.8393	0.7054	1
12541	13731	-10.054	0.000	0.7072	0.6988	1
12541	13994	100.054	0.000	0.7094	0.6229	1
12541	14197	100.054	0.000	0.7051	0.6664	1
12542	13197	-17.973	0.000	0.7353	0.6615	1
