CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
7922	7923	1	0.9754	0.002
7922	9008	1	0.9455	-14.015
7922	9154	1	0.9576	58.007
7922	9777	1	0.948	0.001
7922	9792	1	0.9545	43.992
7922	9800	1	0.95	43.983
7922	10183	1	0.9709	0.001
7922	11106	1	0.9869	0.001
7922	11493	1	0.9747	0.001
7922	11684	1	0.9515	0.001
7922	12113	1	0.9665	0.001
7922	12114	1	0.9728	-0.007
7922	12444	1	0.9784	0.001
7922	12448	1	0.9553	-0.007
7922	12760	1	0.981	-0.007
11106	12113	1	0.9724	-0.000
9777	12113	1	0.9448	0.000
9792	12113	1	0.9639	-43.991
9800	12113	1	0.9645	-43.982
10183	12113	1	0.9657	0.000
11492	12113	1	0.9428	0.009
11493	12113	1	0.973	-0.000
11684	12113	1	0.9773	-0.000
12113	12114	1	0.9526	-0.009
12113	12444	1	0.9847	0.000
12113	12448	1	0.9679	-0.009
12113	12760	1	0.9654	-0.009
7923	12113	1	0.9558	-0.000
8642	10823	1	0.9417	15.987
10823	11106	1	0.9547	0.010
10823	11492	1	0.9516	0.001
10823	12760	1	0.9574	0.001
9777	10823	1	0.952	-0.010
10183	10823	1	0.9796	-0.010
9008	11493	1	0.9526	14.016
6039	7692	1	0.9466	-0.000
6039	7695	1	0.949	-0.003
8642	11493	1	0.9487	15.997
11106	11493	1	0.9831	0.000
9792	11493	1	0.9569	-43.990
9800	11493	1	0.9521	-43.981
10183	11493	1	0.9698	0.000
11492	11493	1	0.9533	0.009
11493	11684	1	0.9628	-0.000
11493	12114	1	0.9609	-0.009
11493	12444	1	0.9806	-0.000
11493	12448	1	0.9612	-0.009
11493	12760	1	0.9747	-0.009
7923	11493	1	0.9617	-0.000
8642	9777	1	0.9415	15.997
8642	10183	1	0.9568	15.997
7923	9154	1	0.9465	58.005
7923	9792	1	0.955	43.990
7923	9800	1	0.949	43.981
7923	11106	1	0.9707	-0.000
7923	12114	1	0.9624	-0.009
7923	12444	1	0.9698	-0.000
7923	12448	1	0.9528	-0.009
7923	12760	1	0.9642	-0.009
6309	7695	1	0.9586	-0.003
7692	7695	1	0.9795	-0.002
6309	7692	1	0.9558	-0.000
6309	9777	1	0.9457	-2.016
9154	11106	1	0.9525	-58.005
11106	11684	1	0.9606	-0.000
11106	12114	1	0.9741	-0.009
11106	12444	1	0.9807	-0.000
11106	12448	1	0.962	-0.009
11106	12760	1	0.9842	-0.009
9777	11106	1	0.9563	0.000
9792	11106	1	0.9585	-43.990
9800	11106	1	0.9539	-43.981
10183	11106	1	0.9785	0.000
9154	12760	1	0.9539	-58.014
9777	12760	1	0.9577	-0.009
9792	12760	1	0.9636	-43.999
9800	12760	1	0.9602	-43.990
10183	12760	1	0.9837	-0.009
11684	12760	1	0.9517	-0.009
12114	12760	1	0.9666	0.000
12444	12760	1	0.9757	-0.009
12448	12760	1	0.9545	0.000
9777	10183	1	0.9616	0.000
9777	11492	1	0.9429	-0.008
9777	12444	1	0.9433	0.000
9777	12448	1	0.941	-0.009
9154	12444	1	0.9552	-58.005
9792	12444	1	0.9654	-43.990
9800	12444	1	0.9646	-43.981
10183	12444	1	0.966	0.000
11684	12444	1	0.978	0.000
12114	12444	1	0.9613	0.009
12444	12448	1	0.9584	-0.009
7692	12444	1	0.9437	-2.015
9154	9800	1	0.9551	-14.024
9792	9800	1	0.9928	-0.009
9800	10183	1	0.9575	-43.982
9800	11684	1	0.9488	-43.982
9800	12448	1	0.95	-43.990
9792	10183	1	0.9611	-43.991
10183	11492	1	0.957	-0.009
10183	11684	1	0.9507	0.000
10183	12114	1	0.9557	-0.009
10183	12448	1	0.9535	-0.009
9154	9792	1	0.9577	-14.015
9154	12114	1	0.9422	-58.014
9792	12114	1	0.9424	-43.999
12114	12448	1	0.9502	-0.000
9792	12448	1	0.9519	-43.999
11492	12448	1	0.9556	-0.000
11684	12448	1	0.9424	-0.009
11492	11684	1	0.9454	0.009
9792	11684	1	0.9468	-43.990
455	698	2	0.9016	-30.010
405	698	2	0.9473	162.053
12357	14243	3	0.7489	-0.001
11020	11288	3	0.7107	-0.000
11288	12357	3	0.7637	-0.000
11288	12369	3	0.7323	-0.010
11288	12653	3	0.7269	0.000
12357	12653	3	0.7286	0.000
11020	12357	3	0.7006	-0.000
10395	11020	3	0.7304	0.000
12357	12369	3	0.8184	-0.010
10911	11418	4	0.9424	-0.001
10969	11418	4	0.9331	0.005
11418	11469	4	0.9642	-0.005
11418	11541	4	0.9405	0.001
11418	11664	4	0.9356	-0.004
11418	12067	4	0.9338	-0.006
11418	12075	4	0.9341	0.001
11418	12697	4	0.9513	0.001
11418	12889	4	0.9576	0.001
11418	13201	4	0.9513	-0.005
11418	13555	4	0.9524	-0.004
11418	13819	4	0.9424	0.002
9537	11418	4	0.9425	0.000
7568	11418	4	0.9365	0.000
7586	11418	4	0.9456	-0.001
7152	13640	4	0.9557	0.000
7161	13640	4	0.9378	0.002
9152	13640	4	0.9457	0.007
12697	13640	4	0.951	0.001
13173	13640	4	0.9591	0.000
13455	13640	4	0.962	0.007
13640	13655	4	0.9493	-0.007
13640	13693	4	0.9737	0.000
13640	14128	4	0.9575	-0.007
11664	13640	4	0.9329	0.005
11912	13640	4	0.9238	0.001
12377	13640	4	0.946	0.007
8076	13640	4	0.9634	-0.000
8116	13640	4	0.9745	0.001
9152	11664	4	0.9576	0.002
11469	11664	4	0.9564	0.001
11664	12377	4	0.9589	-0.001
11664	12791	4	0.9357	-0.001
11664	13173	4	0.9681	0.005
11664	13455	4	0.9574	-0.002
11664	13555	4	0.9503	-0.000
11664	13655	4	0.9586	-0.002
11664	13693	4	0.9514	0.006
11664	13837	4	0.9376	-0.001
11664	14128	4	0.9736	-0.001
8116	11664	4	0.9323	-0.004
7152	13455	4	0.9483	-0.007
7161	13455	4	0.9453	-0.005
9152	13455	4	0.9517	0.000
12697	13455	4	0.9441	-0.006
13173	13455	4	0.9595	-0.007
13455	13655	4	0.9486	0.000
13455	13693	4	0.9638	0.007
13455	14128	4	0.9542	0.000
11469	13455	4	0.9325	-0.001
11912	13455	4	0.9383	-0.006
12377	13455	4	0.9719	-0.000
8076	13455	4	0.9605	-0.007
8116	13455	4	0.9806	-0.006
10635	14160	4	0.9146	0.005
9576	14160	4	0.9597	0.000
8246	14160	4	0.9511	0.000
5387	5717	4	0.9339	-0.000
5387	6912	4	0.9507	-0.003
5387	6920	4	0.9724	0.000
5387	7401	4	0.9593	0.000
5387	8326	4	0.9658	-0.001
5387	8327	4	0.9646	0.000
5387	9307	4	0.9692	-0.000
5387	9312	4	0.9506	-0.007
5387	9316	4	0.964	-0.001
5387	12478	4	0.9442	0.000
5387	13425	4	0.9602	0.000
5387	13514	4	0.9492	0.002
7302	7307	4	0.9564	-0.001
7307	11256	4	0.9392	0.001
7307	11685	4	0.9427	-0.006
7307	12067	4	0.9351	-0.006
7307	12075	4	0.9429	0.001
7307	13108	4	0.9356	-0.006
6399	7568	4	0.9292	-0.001
7568	9272	4	0.92	-13.978
7568	9469	4	0.9233	-13.978
7568	9537	4	0.9326	-0.000
7568	11654	4	0.9228	-0.001
7568	12889	4	0.9387	0.001
7568	13201	4	0.9462	-0.005
7568	13837	4	0.931	-0.005
7152	14128	4	0.9432	-0.006
9152	14128	4	0.9546	0.001
12697	14128	4	0.9402	-0.006
12791	14128	4	0.9451	-0.000
13173	14128	4	0.9769	-0.007
13555	14128	4	0.9381	-0.001
13655	14128	4	0.9615	0.000
13693	14128	4	0.9545	-0.007
13837	14128	4	0.9362	-0.000
12377	14128	4	0.9662	0.000
8076	14128	4	0.9372	-0.007
8116	14128	4	0.9568	-0.006
10468	11452	4	0.9972	-0.008
10678	11452	4	0.942	-0.007
10969	11452	4	0.9405	-0.001
9650	11452	4	0.9537	-0.001
10229	11452	4	0.9486	-0.008
10258	11452	4	0.9774	-0.007
11452	12279	4	0.96	0.008
11452	12422	4	0.9483	0.006
11452	12459	4	0.9517	-0.000
11452	12474	4	0.9552	0.002
11452	12478	4	0.9426	0.008
11452	13425	4	0.9517	0.008
6719	7401	4	0.9248	-14.015
6912	7401	4	0.9457	0.003
6920	7401	4	0.9626	0.000
7401	8326	4	0.9606	-0.001
7401	8327	4	0.9749	0.000
7401	9307	4	0.9614	-0.000
7401	9312	4	0.9406	-0.007
7401	9316	4	0.9593	-0.001
7401	10753	4	0.9352	-0.007
7401	12478	4	0.9376	0.000
7401	13425	4	0.9529	0.000
7401	13514	4	0.9592	0.002
6399	9408	4	0.9336	-14.020
9250	9408	4	0.9227	0.003
9265	9408	4	0.9607	-0.005
9272	9408	4	0.9829	-0.041
9408	9412	4	0.9624	-0.003
9408	9419	4	0.9717	0.005
9408	9421	4	0.9711	0.004
9408	9469	4	0.9732	0.041
9408	9679	4	0.9553	0.040
9408	9742	4	0.9271	0.005
9408	9897	4	0.9555	0.041
9408	13201	4	0.9392	14.014
6920	12474	4	0.9498	-0.006
8326	12474	4	0.944	-0.005
9307	12474	4	0.9506	-0.006
9316	12474	4	0.9466	-0.005
10468	12474	4	0.9556	-0.006
10678	12474	4	0.955	-0.005
9650	12474	4	0.9598	0.001
9977	12474	4	0.9641	-0.005
10258	12474	4	0.9571	-0.005
12090	12474	4	0.9612	0.000
12422	12474	4	0.9538	-0.005
12459	12474	4	0.9766	0.002
12474	12708	4	0.9773	-0.002
12474	13425	4	0.9491	0.007
7152	13655	4	0.9384	-0.007
7161	13655	4	0.9247	-0.005
9152	13655	4	0.972	0.000
13173	13655	4	0.9759	-0.007
13555	13655	4	0.9564	-0.001
13655	13693	4	0.9444	0.007
11469	13655	4	0.9399	-0.000
11541	13655	4	0.9318	-0.006
12377	13655	4	0.9405	-0.000
8116	13655	4	0.9497	-0.006
6399	12889	4	0.9484	-0.000
9272	12889	4	0.9384	13.979
12697	12889	4	0.9427	-0.000
12791	12889	4	0.9428	0.006
12889	13108	4	0.9498	-0.006
12889	13201	4	0.9648	-0.006
12889	13819	4	0.9673	0.001
12889	13837	4	0.9548	-0.006
10911	12889	4	0.9506	0.000
10969	12889	4	0.9374	0.006
9537	12889	4	0.9629	0.001
12067	12889	4	0.9539	0.006
12075	12889	4	0.9386	-0.001
10468	11009	4	0.9397	0.000
10678	11009	4	0.9657	0.002
10969	11009	4	0.9667	0.007
11009	11654	4	0.9404	-0.002
11009	12067	4	0.9275	-0.007
11009	12422	4	0.9519	-0.002
11009	12459	4	0.9437	-0.008
11009	13960	4	0.938	0.001
11009	14331	4	0.9272	0.000
9537	11009	4	0.9373	0.002
7586	11009	4	0.943	0.000
8246	9576	4	0.9719	-0.000
6399	13201	4	0.9537	-0.006
9272	13201	4	0.944	13.973
13201	13555	4	0.9383	0.001
13201	13819	4	0.9609	0.007
13201	13837	4	0.9481	0.000
10911	13201	4	0.947	-0.006
9419	13201	4	0.9406	14.009
9421	13201	4	0.9375	14.010
9537	13201	4	0.9584	-0.005
12067	13201	4	0.9395	0.001
7152	8076	4	0.9315	0.001
8076	8116	4	0.9735	-0.001
8076	12377	4	0.9473	-0.007
8076	12697	4	0.9403	-0.001
8076	13173	4	0.9383	-0.000
8076	13693	4	0.9673	0.000
8076	13837	4	0.9307	-0.007
10911	11685	4	0.9535	-0.006
11256	11685	4	0.9448	-0.007
9537	11685	4	0.9357	-0.005
11541	11685	4	0.9314	-0.006
11654	11685	4	0.946	-0.005
11685	12067	4	0.9552	-0.000
11685	12075	4	0.9571	0.007
11685	12791	4	0.9349	0.001
11685	13108	4	0.9646	-0.000
11685	13819	4	0.9545	0.008
11685	13960	4	0.9303	0.009
7302	11685	4	0.9432	-0.007
6719	10753	4	0.9279	-14.022
8327	10753	4	0.9407	-0.007
5717	10753	4	0.9287	-0.007
6399	9272	4	0.9325	-13.980
6399	9419	4	0.9279	-14.015
6399	9421	4	0.9252	-14.016
6399	9537	4	0.9335	-0.001
6399	12791	4	0.9204	-0.006
6399	13819	4	0.9355	0.001
6399	13837	4	0.9413	-0.006
13108	13819	4	0.9718	0.008
13108	13960	4	0.9445	0.009
10911	13108	4	0.9777	-0.006
10969	13108	4	0.9254	-0.000
11256	13108	4	0.9498	-0.007
9537	13108	4	0.9477	-0.005
11654	13108	4	0.9441	-0.005
12067	13108	4	0.977	0.000
12075	13108	4	0.9805	-0.007
7302	13108	4	0.9399	-0.007
9248	9265	4	0.9382	0.001
9250	9265	4	0.9503	0.007
9265	9272	4	0.9778	0.036
9265	9412	4	0.9714	-0.007
9265	9419	4	0.9564	0.000
9265	9421	4	0.9551	-0.000
9265	9469	4	0.9763	0.036
9265	9679	4	0.9673	0.036
9265	9742	4	0.9293	0.000
9265	9897	4	0.97	0.036
9265	11213	4	0.917	-0.006
6912	12478	4	0.9495	0.003
6920	12478	4	0.9738	0.000
8326	12478	4	0.9694	0.001
8327	12478	4	0.9414	0.000
9307	12478	4	0.9742	0.000
9312	12478	4	0.9523	0.007
9316	12478	4	0.9671	0.001
10258	12478	4	0.9613	0.002
12279	12478	4	0.9495	0.000
12422	12478	4	0.9363	0.002
12478	13425	4	0.9653	0.000
12478	13514	4	0.9536	0.002
7161	11541	4	0.9295	0.001
9152	11541	4	0.938	0.006
10911	11541	4	0.9291	-0.000
11469	11541	4	0.9408	0.006
11541	11912	4	0.9255	-0.000
11541	12075	4	0.9308	0.001
11541	12697	4	0.9414	0.000
11541	13173	4	0.9373	0.001
11541	13555	4	0.9327	-0.005
11541	13819	4	0.9409	0.001
6912	9307	4	0.9713	0.003
6920	9307	4	0.995	-0.000
8326	9307	4	0.9905	0.001
8327	9307	4	0.9666	-0.000
9307	9312	4	0.9766	-0.007
9307	9316	4	0.9897	-0.001
9307	10229	4	0.9512	0.000
9307	10258	4	0.9598	-0.001
9307	12279	4	0.9491	-0.000
9307	13425	4	0.9898	0.000
9307	13514	4	0.9781	0.002
7152	12377	4	0.9378	-0.006
9152	12377	4	0.9412	0.001
11912	12377	4	0.9391	-0.005
12377	12697	4	0.9361	0.006
12377	13173	4	0.9548	0.007
12377	13693	4	0.9619	0.007
8116	12377	4	0.968	-0.006
6995	7486	4	0.9157	-0.000
7152	12697	4	0.9471	-0.000
7161	12697	4	0.9428	0.001
12697	13173	4	0.9409	0.000
12697	13693	4	0.9577	0.001
11469	12697	4	0.9386	0.006
11912	12697	4	0.9426	0.001
8116	12697	4	0.9361	0.000
9248	9272	4	0.9363	0.038
9250	9272	4	0.9511	0.043
9272	9412	4	0.9686	-0.043
9272	9419	4	0.9789	-0.036
9272	9421	4	0.979	-0.036
9272	9469	4	0.9857	0.000
9272	9679	4	0.9764	-0.000
9272	9742	4	0.9347	-0.036
9272	9897	4	0.978	0.000
9248	9250	4	0.9851	-0.006
9248	9412	4	0.9135	-0.006
9248	9469	4	0.9556	0.038
9248	9679	4	0.966	0.037
9248	9742	4	0.9479	0.002
9248	9897	4	0.9671	0.038
9248	11213	4	0.9348	-0.004
8756	11213	4	0.9281	-0.006
9250	11213	4	0.9425	0.002
9469	11213	4	0.9246	-0.042
9679	11213	4	0.9212	-0.041
9742	11213	4	0.9268	-0.006
9897	11213	4	0.9274	-0.042
7152	7161	4	0.965	-0.002
7161	8116	4	0.9371	0.001
7161	11912	4	0.9271	0.001
7161	12791	4	0.9307	-0.004
7161	13173	4	0.9373	0.002
7161	13555	4	0.9314	-0.004
7161	13693	4	0.934	0.002
6995	10131	4	0.9059	2.008
9709	10131	4	0.9054	-0.006
10131	10229	4	0.932	0.007
7152	8116	4	0.9566	-0.001
8116	9152	4	0.9476	-0.006
8116	11912	4	0.9283	-0.000
8116	13173	4	0.9597	0.001
8116	13693	4	0.9621	0.001
10911	12067	4	0.9837	-0.006
11256	12067	4	0.9456	-0.007
9537	12067	4	0.9443	-0.006
11654	12067	4	0.9255	-0.005
12067	12075	4	0.9757	0.007
12067	13819	4	0.9747	0.008
12067	13960	4	0.9345	0.009
7302	12067	4	0.937	-0.007
6912	9316	4	0.964	0.002
6920	9316	4	0.9899	-0.001
8326	9316	4	0.995	-0.000
8327	9316	4	0.9669	-0.001
9312	9316	4	0.9723	0.006
9316	9650	4	0.9471	-0.006
9316	10229	4	0.9547	0.001
9316	10258	4	0.9627	-0.000
9316	13425	4	0.9791	0.002
9316	13514	4	0.9721	0.003
6995	12090	4	0.9354	2.009
10635	12090	4	0.9265	-0.001
10678	12090	4	0.9414	-0.005
9650	12090	4	0.953	0.001
9977	12090	4	0.9338	-0.005
12090	12422	4	0.9508	0.005
12090	12459	4	0.9345	-0.002
12090	12708	4	0.9461	-0.002
12791	13555	4	0.9442	0.001
12791	13819	4	0.937	0.007
12791	13837	4	0.9459	0.000
11469	12791	4	0.9348	0.000
10911	10969	4	0.9304	-0.006
10911	11256	4	0.9594	0.001
10911	11654	4	0.9262	-0.001
10911	12075	4	0.9808	0.001
10911	13819	4	0.9754	0.001
10911	13960	4	0.9388	0.002
9537	10911	4	0.9396	0.001
7302	10911	4	0.9421	-0.001
13555	13837	4	0.929	-0.001
13693	13837	4	0.9279	-0.007
13819	13837	4	0.9437	-0.007
6912	13425	4	0.9717	0.004
6920	13425	4	0.9864	0.000
8326	13425	4	0.9802	0.001
8327	13425	4	0.958	0.000
9312	13425	4	0.9641	0.007
13425	13514	4	0.9682	0.001
10229	13425	4	0.9495	0.000
10258	13425	4	0.9497	0.002
7152	13693	4	0.9465	0.001
9152	13693	4	0.9485	0.008
13173	13693	4	0.9608	0.000
11912	13693	4	0.9403	0.002
7302	11256	4	0.9591	0.000
7302	12075	4	0.9572	-0.000
9650	9709	4	0.9476	0.006
9709	10229	4	0.9438	0.001
9709	12459	4	0.9393	-0.007
11256	12075	4	0.9724	-0.000
9537	12075	4	0.9374	0.001
11654	12075	4	0.9269	0.002
12075	13819	4	0.9679	0.001
12075	13960	4	0.9306	0.002
6912	12279	4	0.9351	0.003
6920	12279	4	0.9502	-0.000
8326	12279	4	0.9461	0.001
9312	12279	4	0.9503	0.007
10468	12279	4	0.9544	-0.000
10229	12279	4	0.9366	-0.000
10258	12279	4	0.9672	0.001
12279	12459	4	0.9306	-0.008
12279	13514	4	0.937	0.002
9152	11469	4	0.9402	0.001
11469	11912	4	0.9404	0.005
11469	13173	4	0.9406	0.006
11469	13555	4	0.9711	0.001
7586	11469	4	0.9455	-0.006
6995	10635	4	0.9095	2.011
11256	13819	4	0.9529	0.000
9537	13819	4	0.938	0.002
7152	9152	4	0.9311	-0.007
7152	11912	4	0.954	-0.001
7152	13173	4	0.9444	0.000
7152	13555	4	0.9322	-0.005
10468	12422	4	0.9484	-0.001
10678	12422	4	0.9647	-0.000
10969	12422	4	0.9589	0.005
9977	12422	4	0.9423	-0.000
10258	12422	4	0.9491	-0.000
12422	12459	4	0.9374	-0.007
12422	12708	4	0.9484	-0.007
12422	13960	4	0.9371	0.003
12422	14331	4	0.9242	0.002
9250	9469	4	0.9667	0.043
9412	9469	4	0.9668	0.043
9419	9469	4	0.9693	0.036
9421	9469	4	0.9686	0.036
9469	9679	4	0.9924	-0.000
9469	9742	4	0.9481	-0.036
9469	9897	4	0.9929	0.000
6912	6920	4	0.975	0.003
6912	8326	4	0.9676	0.002
6912	8327	4	0.947	0.003
6912	9312	4	0.9592	-0.004
6912	10229	4	0.9361	0.003
6912	13514	4	0.9713	0.005
9250	9412	4	0.9282	0.000
9412	9419	4	0.9692	0.008
9412	9421	4	0.9665	0.007
9412	9679	4	0.9564	0.043
9412	9742	4	0.92	0.007
9412	9897	4	0.9559	0.044
9250	9897	4	0.976	0.044
9419	9897	4	0.9524	0.036
9421	9897	4	0.9514	0.037
9679	9897	4	0.999	0.001
9742	9897	4	0.9513	0.036
6920	8326	4	0.9938	-0.001
6920	8327	4	0.9726	0.000
6920	9312	4	0.9743	-0.007
6920	10229	4	0.9488	-0.000
6920	10258	4	0.9572	-0.001
6920	13514	4	0.9803	0.002
6719	8327	4	0.9312	-14.015
8326	8327	4	0.9711	0.001
8327	9312	4	0.9471	-0.007
8327	13514	4	0.9528	0.002
9152	13173	4	0.981	0.007
13173	13555	4	0.9521	-0.006
10468	10969	4	0.9493	-0.007
10678	10969	4	0.9519	-0.006
10969	11654	4	0.9443	0.005
10969	12459	4	0.9406	-0.001
10969	14331	4	0.9437	0.007
9537	10969	4	0.9349	-0.005
7586	10969	4	0.9357	-0.007
8326	9312	4	0.9744	-0.006
9312	9650	4	0.9367	0.000
9312	10258	4	0.9405	0.006
9312	13514	4	0.9642	0.009
10468	12459	4	0.955	-0.008
10678	12459	4	0.9437	-0.007
9650	12459	4	0.9522	-0.001
9977	12459	4	0.942	-0.007
12459	12708	4	0.97	0.000
12459	13960	4	0.9356	0.010
8326	10258	4	0.9568	-0.000
9650	10258	4	0.9522	0.006
10229	10258	4	0.9555	-0.001
10258	10468	4	0.9773	0.001
10258	10678	4	0.9451	0.000
9537	11654	4	0.9326	-0.000
8326	10229	4	0.9464	0.001
9650	10229	4	0.9758	0.007
10229	10468	4	0.9448	0.000
9250	9419	4	0.9233	0.008
9250	9421	4	0.9216	0.007
9250	9679	4	0.9752	0.043
9250	9742	4	0.9437	0.007
9419	9679	4	0.9515	0.035
9421	9679	4	0.9516	0.036
9679	9742	4	0.9526	-0.036
10468	10678	4	0.9466	-0.001
10468	12708	4	0.9349	-0.008
10468	13960	4	0.939	0.002
9650	10468	4	0.9519	0.007
7586	11654	4	0.9357	-0.002
7586	13555	4	0.9441	-0.006
10678	14331	4	0.936	0.002
11654	14331	4	0.927	0.002
12708	13960	4	0.9337	0.010
10678	12708	4	0.941	-0.007
9650	12708	4	0.9467	-0.001
9977	12708	4	0.9577	-0.007
9419	9421	4	0.9932	-0.001
9421	9742	4	0.9088	0.000
9152	11912	4	0.9263	0.006
8326	13514	4	0.9744	0.003
10678	13960	4	0.9375	0.003
9977	10678	4	0.9275	-0.000
9152	13555	4	0.9506	0.001
7636	7648	5	0.8969	-0.002
6802	9196	6	0.9972	0.002
8667	9196	6	0.9948	0.000
8939	9196	6	0.9974	0.004
8964	9196	6	0.9955	0.000
9196	9558	6	0.9979	-0.004
9196	9713	6	0.9966	-0.004
9196	9726	6	0.9983	-0.000
9196	9945	6	0.998	-0.004
9196	10286	6	0.9949	-0.000
9196	10370	6	0.9957	-0.004
9196	11166	6	0.9978	-0.001
9196	11419	6	0.997	-0.000
9196	12054	6	0.998	-0.001
7297	9196	6	0.9964	0.001
7784	9196	6	0.9974	0.001
6802	11419	6	0.9996	0.002
7168	11419	6	0.9966	0.001
8939	11419	6	0.9971	0.004
8964	11419	6	0.996	0.000
11166	11419	6	0.9978	0.000
11419	12054	6	0.9984	-0.001
11419	13895	6	0.9963	-0.004
9558	11419	6	0.9984	0.004
9713	11419	6	0.9997	0.004
9726	11419	6	0.9986	-0.000
9945	11419	6	0.9986	0.004
9962	11419	6	0.9968	0.000
7297	11419	6	0.9996	0.001
7784	11419	6	0.9997	0.001
6802	11166	6	0.9981	0.002
8667	11166	6	0.9957	-0.000
8939	11166	6	0.9979	0.004
8964	11166	6	0.996	-0.000
11166	12054	6	0.9986	-0.001
9558	11166	6	0.9989	0.004
9713	11166	6	0.9975	0.004
9726	11166	6	0.9991	-0.001
9945	11166	6	0.9987	0.004
10286	11166	6	0.9956	-0.000
10370	11166	6	0.996	0.004
7297	11166	6	0.9975	0.001
7784	11166	6	0.9981	0.001
6802	9962	6	0.995	0.002
7168	9962	6	0.9995	0.001
8964	9962	6	0.9986	0.000
9713	9962	6	0.9964	0.004
9945	9962	6	0.9963	0.004
9962	10286	6	0.9975	0.000
9962	10370	6	0.9984	-0.004
9962	13895	6	0.9994	-0.004
7297	9962	6	0.9961	0.001
7784	9962	6	0.9962	0.001
6956	13047	6	0.9938	0.001
8667	13047	6	0.9978	-0.001
12054	13047	6	0.9942	0.000
6956	7292	6	0.9961	0.002
6956	7792	6	0.9945	0.002
6956	7878	6	0.9936	0.002
6956	8667	6	0.9954	0.002
6802	7168	6	0.9947	0.001
6802	7297	6	0.9996	0.001
6802	7784	6	0.9996	0.001
6802	7792	6	0.9953	0.002
6802	8939	6	0.9972	-0.002
6802	9558	6	0.9989	-0.002
6802	9713	6	0.9995	-0.002
6802	9726	6	0.9984	0.002
6802	9945	6	0.9983	-0.002
6802	12054	6	0.9987	0.001
6802	13895	6	0.9946	-0.002
8939	9945	6	0.9982	-0.000
8964	9945	6	0.9971	-0.004
9558	9945	6	0.9993	0.000
9713	9945	6	0.998	-0.000
9726	9945	6	0.9994	-0.004
9945	10286	6	0.9962	0.004
9945	10370	6	0.997	0.000
9945	12054	6	0.9988	0.003
7297	9945	6	0.9975	-0.003
7784	9945	6	0.9987	-0.003
7168	9713	6	0.9963	-0.003
8939	9713	6	0.9969	-0.000
9558	9713	6	0.9981	0.000
9713	9726	6	0.9982	0.004
9713	12054	6	0.9978	0.003
9713	13895	6	0.9963	-0.000
7297	9713	6	0.9997	-0.003
7784	9713	6	0.9996	-0.003
7792	9713	6	0.9956	-0.004
7292	7878	6	0.9943	0.000
7168	7297	6	0.996	0.000
7168	7784	6	0.9958	0.000
7168	8964	6	0.998	0.001
7168	10286	6	0.9967	0.001
7168	10370	6	0.9979	-0.003
7168	13895	6	0.999	-0.003
8964	13895	6	0.9978	-0.004
10286	13895	6	0.9968	-0.004
10370	13895	6	0.9973	-0.000
7297	13895	6	0.9959	-0.003
7784	13895	6	0.9958	-0.003
7297	7784	6	0.9993	-0.000
7784	8667	6	0.9961	0.001
7784	8939	6	0.9975	-0.003
7784	9558	6	0.9987	-0.003
7784	9726	6	0.9988	0.001
7784	12054	6	0.9986	0.000
8667	12054	6	0.9961	-0.001
8939	12054	6	0.9979	0.003
8964	12054	6	0.995	-0.001
9558	12054	6	0.9995	0.003
9726	12054	6	0.9994	-0.001
10370	12054	6	0.995	0.003
7297	12054	6	0.9976	-0.000
7292	7792	6	0.9948	0.000
7297	7792	6	0.9955	0.001
8939	8964	6	0.9957	0.004
8964	9558	6	0.9952	-0.004
8964	9726	6	0.9972	0.000
8964	10286	6	0.9987	0.000
8964	10370	6	0.9995	-0.004
8667	8939	6	0.9949	-0.004
8667	9558	6	0.9959	-0.004
8667	9726	6	0.9967	0.000
8939	10286	6	0.9951	0.004
9558	10286	6	0.9944	0.004
9726	10286	6	0.9962	-0.000
10286	10370	6	0.9984	-0.004
8939	9726	6	0.9985	0.004
9558	9726	6	0.9994	0.004
9726	10370	6	0.9971	-0.004
7297	9726	6	0.9977	0.001
8939	9558	6	0.9983	-0.000
8939	10370	6	0.9956	-0.000
7297	8939	6	0.9963	-0.003
9558	10370	6	0.9948	0.000
7297	9558	6	0.9977	-0.003
6585	10740	8	0.9515	0.001
7117	10740	8	0.9435	0.002
6099	10740	8	0.9487	0.001
6239	10740	8	0.9516	0.001
10740	12189	8	0.9475	-0.000
10740	13261	8	0.9522	0.000
9610	10740	8	0.9483	0.000
8413	8754	8	0.952	-0.007
8754	10719	8	0.9491	-0.000
8754	11287	8	0.9422	0.010
6357	7117	8	0.9765	-0.001
7117	8446	8	0.9465	0.002
7117	8977	8	0.9716	-0.007
7117	9610	8	0.9478	0.002
7117	10132	8	0.9707	-0.008
7117	12189	8	0.9671	0.002
7117	13261	8	0.9477	0.002
6099	7117	8	0.9762	-0.001
7113	9610	8	0.9487	0.000
6585	9610	8	0.9517	0.001
6585	13261	8	0.9579	0.001
6239	6585	8	0.9712	0.000
11019	11022	8	0.9757	-0.010
6357	10132	8	0.9565	-0.009
8977	10132	8	0.972	-0.000
6099	10132	8	0.9482	-0.009
6174	10132	8	0.9446	-0.009
9610	10132	8	0.9464	-0.009
10132	10719	8	0.9432	-0.000
10132	11022	8	0.9423	-0.000
10132	12189	8	0.949	0.009
6357	8977	8	0.9618	-0.009
8977	11022	8	0.9429	-0.000
8977	12189	8	0.9607	0.009
